FRAME NR,VISION TOTAL,OBJECTS DETECTION,SCAN ARRENGMENT,BOUNDARY DETECTION,LINE DETECTION,CAMERA TRANSFORMATION
146,0.0684156417847,0.032913684845,5.1736831665e-05,0.00826287269592,0.026496887207,0.000690460205078
147,0.069812297821,0.03040766716,5.19752502441e-05,0.00908946990967,0.0296006202698,0.000662565231323
148,0.0690598487854,0.0327248573303,9.67979431152e-05,0.00816798210144,0.0274028778076,0.000667333602905
149,0.0662531852722,0.0329115390778,5.41210174561e-05,0.00794124603271,0.0249226093292,0.000423669815063
150,0.0663039684296,0.0328507423401,5.1736831665e-05,0.00813055038452,0.024852514267,0.000418424606323
151,0.0719649791718,0.0327625274658,5.26905059814e-05,0.00921058654785,0.0290884971619,0.000850677490234
152,0.0713798999786,0.0329053401947,5.07831573486e-05,0.00897479057312,0.0288152694702,0.000633716583252
153,0.0733151435852,0.0336728096008,5.24520874023e-05,0.00917506217957,0.0295240879059,0.000890731811523
154,0.0672945976257,0.0327744483948,5.12599945068e-05,0.0080988407135,0.0257499217987,0.000620126724243
155,0.0666065216064,0.0328080654144,5.41210174561e-05,0.00805234909058,0.0252733230591,0.000418663024902
156,0.072496175766,0.0336539745331,4.88758087158e-05,0.00900459289551,0.0289359092712,0.000852823257446
157,0.0725309848785,0.0338542461395,5.41210174561e-05,0.00907230377197,0.0289266109467,0.00062370300293
158,0.0723783969879,0.0338659286499,5.22136688232e-05,0.00917911529541,0.0288679599762,0.000413179397583
159,0.0712337493896,0.0328073501587,5.10215759277e-05,0.00904846191406,0.0286936759949,0.000633239746094
160,0.0729720592499,0.033579826355,5.60283660889e-05,0.00922799110413,0.0294721126556,0.000636100769043
161,0.0665850639343,0.0328385829926,4.95910644531e-05,0.00796461105347,0.0251178741455,0.000614404678345
162,0.0711534023285,0.0329868793488,5.12599945068e-05,0.00888395309448,0.0286078453064,0.000623464584351
163,0.0671184062958,0.0330374240875,5.1736831665e-05,0.00804972648621,0.0253279209137,0.000651597976685
164,0.0667502880096,0.0327877998352,5.29289245605e-05,0.00810122489929,0.0253992080688,0.000409126281738
165,0.0670807361603,0.0328576564789,5.07831573486e-05,0.00806283950806,0.0254600048065,0.000649452209473
166,0.0670182704926,0.032812833786,5.12599945068e-05,0.00810265541077,0.0256361961365,0.000415325164795
167,0.0673789978027,0.0329465866089,5.07831573486e-05,0.00811195373535,0.0258111953735,0.000458478927612
168,0.0677592754364,0.0329115390778,6.46114349365e-05,0.00807523727417,0.0256345272064,0.00107336044312
169,0.0677816867828,0.0327048301697,5.19752502441e-05,0.00818467140198,0.0259790420532,0.000861167907715
170,0.0722863674164,0.0328567028046,5.10215759277e-05,0.00913310050964,0.029159784317,0.00108575820923
171,0.0671949386597,0.0330147743225,4.98294830322e-05,0.00810790061951,0.0256145000458,0.000407934188843
172,0.0676836967468,0.0330522060394,5.1736831665e-05,0.00813603401184,0.0258150100708,0.000628709793091
173,0.0671534538269,0.0327146053314,4.9352645874e-05,0.00813984870911,0.0256147384644,0.000634908676147
174,0.072211265564,0.0327537059784,5.05447387695e-05,0.0090959072113,0.0293881893158,0.000922918319702
175,0.0669102668762,0.0328052043915,5.00679016113e-05,0.0080885887146,0.0255575180054,0.000408887863159
176,0.0665030479431,0.0327477455139,5.50746917725e-05,0.00797724723816,0.0253112316132,0.000411748886108
177,0.0670115947723,0.0327837467194,5.22136688232e-05,0.00811505317688,0.0254139900208,0.000646591186523
178,0.0679559707642,0.0329511165619,5.14984130859e-05,0.00828695297241,0.0257956981659,0.000870704650879
179,0.0709176063538,0.032689332962,5.19752502441e-05,0.00901699066162,0.0285122394562,0.000647068023682
180,0.0670123100281,0.0327908992767,5.05447387695e-05,0.00809764862061,0.0253548622131,0.000718355178833
181,0.0675137042999,0.0331943035126,5.07831573486e-05,0.00812101364136,0.0255255699158,0.000622034072876
182,0.0682570934296,0.0329451560974,5.26905059814e-05,0.00820732116699,0.025810956955,0.00124096870422
183,0.0719048976898,0.0330333709717,5.07831573486e-05,0.00916647911072,0.0288124084473,0.000841856002808
184,0.0686581134796,0.0332064628601,5.12599945068e-05,0.00820779800415,0.0261154174805,0.00107717514038
185,0.068207025528,0.0332956314087,5.26905059814e-05,0.00795459747314,0.0256531238556,0.00125098228455
186,0.0685126781464,0.0333814620972,5.07831573486e-05,0.00804328918457,0.025735616684,0.00130152702332
187,0.072206735611,0.0330924987793,5.29289245605e-05,0.0088837146759,0.0288672447205,0.00131034851074
188,0.0726668834686,0.033586025238,5.29289245605e-05,0.00900721549988,0.0289242267609,0.00109648704529
189,0.0719101428986,0.032942533493,5.48362731934e-05,0.00902938842773,0.0287983417511,0.00108504295349
190,0.0723488330841,0.033016204834,4.98294830322e-05,0.00911998748779,0.0293130874634,0.000849723815918
191,0.0672602653503,0.0326814651489,5.05447387695e-05,0.00820803642273,0.0256450176239,0.000675201416016
192,0.0714359283447,0.0327880382538,4.95910644531e-05,0.00908708572388,0.0288891792297,0.000622034072876
193,0.0673706531525,0.0329730510712,4.91142272949e-05,0.00809574127197,0.0256245136261,0.000628232955933
194,0.0673036575317,0.0326480865479,5.07831573486e-05,0.00802755355835,0.0257344245911,0.000842809677124
195,0.0679340362549,0.0329322814941,5.26905059814e-05,0.00805711746216,0.0262541770935,0.000637769699097
196,0.0686399936676,0.0330612659454,5.69820404053e-05,0.00837516784668,0.0267145633698,0.000432014465332
197,0.0641887187958,0.0303494930267,5.1736831665e-05,0.00794100761414,0.0252063274384,0.000640153884888
198,0.0672557353973,0.0330560207367,5.26905059814e-05,0.00800633430481,0.0252740383148,0.000866651535034
199,0.0675253868103,0.0327734947205,5.1736831665e-05,0.0082414150238,0.0258092880249,0.000649452209473
200,0.0679571628571,0.0327153205872,5.03063201904e-05,0.00843191146851,0.0261025428772,0.000657081604004
201,0.067615032196,0.0329344272614,5.10215759277e-05,0.0081250667572,0.0258476734161,0.000656843185425
202,0.0674686431885,0.0330021381378,5.19752502441e-05,0.00810289382935,0.0256547927856,0.000656843185425
203,0.068288564682,0.0329437255859,6.19888305664e-05,0.00821685791016,0.0263903141022,0.000675678253174
204,0.0680725574493,0.033035993576,5.00679016113e-05,0.00828123092651,0.0260553359985,0.000649929046631
205,0.0681138038635,0.0330975055695,5.14984130859e-05,0.00819444656372,0.0261163711548,0.000653982162476
206,0.0669538974762,0.0328452587128,5.00679016113e-05,0.00798964500427,0.0253944396973,0.000674486160278
207,0.0681488513947,0.0331802368164,5.10215759277e-05,0.00820326805115,0.0260519981384,0.000662326812744
208,0.0687956809998,0.0332021713257,5.12599945068e-05,0.00825953483582,0.0266211032867,0.000661611557007
209,0.0671813488007,0.0330331325531,6.98566436768e-05,0.00806832313538,0.0253648757935,0.000645160675049
210,0.0679681301117,0.0330820083618,5.19752502441e-05,0.00821566581726,0.0258686542511,0.000749826431274
211,0.0678515434265,0.0330364704132,5.14984130859e-05,0.00818729400635,0.02592420578,0.000652074813843
212,0.0673851966858,0.0327160358429,5.19752502441e-05,0.00814962387085,0.0258140563965,0.000653505325317
213,0.0679852962494,0.0328767299652,5.43594360352e-05,0.00838398933411,0.0262598991394,0.000410318374634
214,0.0676376819611,0.0330636501312,5.14984130859e-05,0.00815153121948,0.025714635849,0.000656366348267
215,0.0680010318756,0.0327908992767,5.1736831665e-05,0.00826954841614,0.026211977005,0.000676870346069
216,0.0692751407623,0.0340852737427,4.95910644531e-05,0.00834536552429,0.0261225700378,0.000672340393066
217,0.067852973938,0.0328550338745,4.88758087158e-05,0.00827264785767,0.0260255336761,0.000650882720947
218,0.0678534507751,0.0327115058899,5.07831573486e-05,0.00828671455383,0.0261473655701,0.000657081604004
219,0.0677416324615,0.032883644104,4.95910644531e-05,0.00826358795166,0.0258874893188,0.000657320022583
220,0.0691955089569,0.0331633090973,5.29289245605e-05,0.00849533081055,0.0266048908234,0.000879049301147
221,0.067036151886,0.0324902534485,5.31673431396e-05,0.00829100608826,0.0257866382599,0.000415086746216
222,0.067177772522,0.0327298641205,5.22136688232e-05,0.00818467140198,0.0255560874939,0.000654935836792
223,0.0683238506317,0.0328960418701,5.22136688232e-05,0.00847196578979,0.0262532234192,0.000650405883789
224,0.0677456855774,0.0326926708221,5.05447387695e-05,0.00843572616577,0.0259120464325,0.000654697418213
225,0.0684764385223,0.0328705310822,5.22136688232e-05,0.00852298736572,0.0263495445251,0.000681161880493
226,0.0656430721283,0.0307025909424,5.05447387695e-05,0.00842261314392,0.0258181095123,0.000649213790894
227,0.0668630599976,0.032811164856,5.12599945068e-05,0.00812339782715,0.0252192020416,0.00065803527832
228,0.0674066543579,0.0329532623291,5.12599945068e-05,0.00810122489929,0.02565741539,0.000643491744995
229,0.0677785873413,0.0329077243805,5.12599945068e-05,0.00823068618774,0.0259094238281,0.000679492950439
230,0.0678091049194,0.0328586101532,4.95910644531e-05,0.00824546813965,0.0260033607483,0.000652074813843
231,0.0681767463684,0.0327832698822,5.1736831665e-05,0.00830173492432,0.0263841152191,0.000655889511108
232,0.0693328380585,0.0334734916687,5.22136688232e-05,0.00834202766418,0.0267779827118,0.000687122344971
233,0.0673487186432,0.0328209400177,5.05447387695e-05,0.00814628601074,0.0256552696228,0.000675678253174
234,0.0679297447205,0.0330429077148,5.26905059814e-05,0.00824952125549,0.0259416103363,0.000643014907837
235,0.0682401657104,0.0330443382263,5.10215759277e-05,0.0082848072052,0.0262098312378,0.00065016746521
236,0.0682439804077,0.0329020023346,5.26905059814e-05,0.00833606719971,0.0263049602509,0.000648260116577
237,0.0685391426086,0.0335142612457,5.19752502441e-05,0.00823760032654,0.0260808467865,0.000654458999634
238,0.067990064621,0.0330610275269,5.14984130859e-05,0.00822997093201,0.0259976387024,0.000649929046631
239,0.0678601264954,0.0329346656799,5.24520874023e-05,0.00826334953308,0.0259563922882,0.000653266906738
240,0.0674889087677,0.0324470996857,5.00679016113e-05,0.00833344459534,0.0259780883789,0.000680208206177
241,0.0680730342865,0.0330584049225,5.31673431396e-05,0.00823903083801,0.0260744094849,0.000648021697998
242,0.0681571960449,0.0328824520111,6.19888305664e-05,0.00831770896912,0.0262365341187,0.000658512115479
243,0.0677993297577,0.0329797267914,5.12599945068e-05,0.00815033912659,0.0259408950806,0.000677108764648
244,0.0683126449585,0.0330033302307,6.62803649902e-05,0.00824308395386,0.0263247489929,0.000675201416016
245,0.0671830177307,0.0327064990997,5.05447387695e-05,0.00820875167847,0.0255756378174,0.000641584396362
246,0.0680756568909,0.0328843593597,5.14984130859e-05,0.00848126411438,0.0258769989014,0.000781536102295
247,0.0684897899628,0.0330197811127,5.12599945068e-05,0.00856566429138,0.0260932445526,0.000759840011597
248,0.068541765213,0.0329492092133,5.22136688232e-05,0.00847744941711,0.0262889862061,0.000773906707764
249,0.0680260658264,0.0330510139465,5.07831573486e-05,0.00836634635925,0.0257859230042,0.000771999359131
250,0.0685434341431,0.0330240726471,4.98294830322e-05,0.00841927528381,0.0263974666595,0.00065279006958
251,0.067275762558,0.0326557159424,5.29289245605e-05,0.00836038589478,0.0255239009857,0.000682830810547
252,0.0680377483368,0.0330364704132,5.31673431396e-05,0.00829982757568,0.0259981155396,0.00065016746521
253,0.0677855014801,0.0328948497772,5.14984130859e-05,0.00841212272644,0.0257704257965,0.000656604766846
254,0.0683352947235,0.0327951908112,5.19752502441e-05,0.0084764957428,0.0263392925262,0.000672340393066
255,0.0660140514374,0.0307724475861,6.24656677246e-05,0.00844359397888,0.0260860919952,0.000649452209473
256,0.0684652328491,0.0330538749695,5.03063201904e-05,0.00831031799316,0.0263783931732,0.000672340393066
257,0.0676391124725,0.0328495502472,5.19752502441e-05,0.00830602645874,0.0255706310272,0.000860929489136
258,0.0681853294373,0.0331571102142,5.10215759277e-05,0.00839757919312,0.0259373188019,0.0006422996521
259,0.0677485466003,0.033145904541,5.19752502441e-05,0.00820207595825,0.025698184967,0.000650405883789
260,0.0679559707642,0.032808303833,5.14984130859e-05,0.00832915306091,0.0263504981995,0.00041651725769
261,0.0686252117157,0.0330934524536,5.19752502441e-05,0.00823044776917,0.0265688896179,0.000680446624756
262,0.0682549476624,0.033038854599,5.14984130859e-05,0.00827169418335,0.0262396335602,0.000653266906738
263,0.0679364204407,0.0329637527466,5.14984130859e-05,0.00824975967407,0.0260212421417,0.00065016746521
264,0.0682811737061,0.0330767631531,5.12599945068e-05,0.00825095176697,0.0262236595154,0.000678539276123
265,0.0683138370514,0.0331492424011,5.31673431396e-05,0.00831127166748,0.0261409282684,0.000659227371216
266,0.0674374103546,0.03267121315,5.03063201904e-05,0.00821399688721,0.0258409976959,0.00066089630127
267,0.0683138370514,0.0329983234406,5.00679016113e-05,0.00827932357788,0.0263378620148,0.000648260116577
268,0.0704226493835,0.0330617427826,5.29289245605e-05,0.00849771499634,0.0281391143799,0.000671148300171
269,0.0663065910339,0.0316467285156,4.98294830322e-05,0.00819158554077,0.02574467659,0.000673770904541
270,0.0673484802246,0.0329399108887,5.22136688232e-05,0.0080668926239,0.0256383419037,0.000651121139526
271,0.0675458908081,0.0328943729401,5.12599945068e-05,0.00817155838013,0.0257477760315,0.000680923461914
272,0.0675268173218,0.0329451560974,4.88758087158e-05,0.00818109512329,0.025705575943,0.000646114349365
273,0.0668301582336,0.0327734947205,4.98294830322e-05,0.00805759429932,0.0252981185913,0.000651121139526
274,0.0676331520081,0.0327327251434,5.19752502441e-05,0.00823378562927,0.025972366333,0.0006422996521
275,0.0665662288666,0.03244972229,5.1736831665e-05,0.00811958312988,0.0253024101257,0.000642776489258
276,0.0685920715332,0.0325584411621,5.14984130859e-05,0.00889706611633,0.02641248703,0.000672578811646
277,0.0677199363708,0.0327761173248,5.05447387695e-05,0.0082380771637,0.0259983539581,0.000656843185425
278,0.0665843486786,0.0327005386353,4.98294830322e-05,0.00802063941956,0.0251631736755,0.00065016746521
279,0.0680730342865,0.0328395366669,5.07831573486e-05,0.00827527046204,0.0262401103973,0.000667333602905
280,0.0676765441895,0.0326845645905,5.05447387695e-05,0.00855493545532,0.0256161689758,0.000770330429077
281,0.0670785903931,0.0325212478638,5.00679016113e-05,0.00815415382385,0.0257143974304,0.000638723373413
282,0.0664811134338,0.0326702594757,5.12599945068e-05,0.00799989700317,0.0251133441925,0.000646352767944
283,0.0675256252289,0.0327801704407,6.19888305664e-05,0.0082893371582,0.0257468223572,0.000647306442261
284,0.0665953159332,0.0326111316681,4.95910644531e-05,0.00802540779114,0.0252666473389,0.000642538070679
285,0.0675249099731,0.0327444076538,5.07831573486e-05,0.00824856758118,0.0258283615112,0.00065279006958
286,0.0668723583221,0.0327322483063,5.34057617188e-05,0.00801277160645,0.0254340171814,0.000639915466309
287,0.0665807723999,0.032555103302,5.10215759277e-05,0.00803112983704,0.0252840518951,0.000659465789795
288,0.0676627159119,0.0328216552734,5.14984130859e-05,0.00824284553528,0.0258994102478,0.000647306442261
289,0.0667872428894,0.0327937602997,5.14984130859e-05,0.00801134109497,0.0252842903137,0.000646352767944
290,0.0707240104675,0.0324563980103,5.05447387695e-05,0.00942897796631,0.0279786586761,0.00080943107605
291,0.0718293190002,0.0369207859039,5.10215759277e-05,0.00875902175903,0.0254352092743,0.000663280487061
292,0.0665259361267,0.0320720672607,6.17504119873e-05,0.00808811187744,0.0256519317627,0.000652074813843
293,0.066356420517,0.0325818061829,4.98294830322e-05,0.0079333782196,0.0251340866089,0.000657320022583
294,0.0670297145844,0.0327529907227,4.91142272949e-05,0.00806832313538,0.0255115032196,0.000647783279419
295,0.0673530101776,0.0327968597412,5.29289245605e-05,0.00811052322388,0.0257344245911,0.000658273696899
296,0.0662846565247,0.0326278209686,5.00679016113e-05,0.00796961784363,0.0249843597412,0.00065279006958
297,0.0656476020813,0.0312879085541,5.26905059814e-05,0.00810050964355,0.0255582332611,0.000648260116577
298,0.0674846172333,0.032666683197,5.00679016113e-05,0.00827407836914,0.0258224010468,0.00067138671875
299,0.0659575462341,0.0326478481293,5.34057617188e-05,0.00788044929504,0.0247330665588,0.000642776489258
300,0.0671498775482,0.0326654911041,5.12599945068e-05,0.00821876525879,0.0255532264709,0.000661134719849
301,0.067253112793,0.032949924469,5.10215759277e-05,0.00809407234192,0.0255038738251,0.000654220581055
302,0.0666310787201,0.0326302051544,5.12599945068e-05,0.00795745849609,0.0253322124481,0.000659942626953
303,0.0677478313446,0.0327353477478,5.22136688232e-05,0.0084400177002,0.0257642269135,0.000756025314331
304,0.0680687427521,0.0327532291412,4.98294830322e-05,0.0082745552063,0.0263423919678,0.000648736953735
305,0.0661373138428,0.0325803756714,5.05447387695e-05,0.00795435905457,0.0249047279358,0.000647306442261
306,0.0668852329254,0.0327186584473,5.1736831665e-05,0.00820302963257,0.0252683162689,0.000643491744995
307,0.0667593479156,0.0330138206482,5.34057617188e-05,0.00815773010254,0.0248863697052,0.000648021697998
308,0.0669794082642,0.0324099063873,5.12599945068e-05,0.00823187828064,0.0256156921387,0.000670671463013
309,0.0673711299896,0.0328495502472,4.98294830322e-05,0.00814962387085,0.0256788730621,0.000643253326416
310,0.0675857067108,0.032824754715,5.26905059814e-05,0.00807452201843,0.0259397029877,0.000694036483765
311,0.0672192573547,0.0326585769653,4.95910644531e-05,0.00812315940857,0.0257360935211,0.000651836395264
312,0.0665543079376,0.0326018333435,5.00679016113e-05,0.0081934928894,0.0250654220581,0.000643491744995
313,0.0670673847198,0.0328359603882,9.56058502197e-05,0.00809407234192,0.0253853797913,0.000656366348267
314,0.0674090385437,0.0327734947205,5.03063201904e-05,0.00813937187195,0.0257968902588,0.000648975372314
315,0.0678391456604,0.0327730178833,4.98294830322e-05,0.00818538665771,0.0261797904968,0.000651121139526
316,0.066789150238,0.03280210495,6.103515625e-05,0.00796675682068,0.0253174304962,0.000641822814941
317,0.0676147937775,0.0325210094452,5.14984130859e-05,0.00819253921509,0.0261089801788,0.000740766525269
318,0.06778216362,0.032585144043,5.14984130859e-05,0.00825262069702,0.0262384414673,0.000654458999634
319,0.0679304599762,0.0328464508057,5.22136688232e-05,0.00827813148499,0.0260941982269,0.000659465789795
320,0.0658175945282,0.0326647758484,5.1736831665e-05,0.00786375999451,0.02459025383,0.000647068023682
321,0.0663909912109,0.032835483551,5.12599945068e-05,0.00794196128845,0.0249021053314,0.000660181045532
322,0.0675964355469,0.0326614379883,5.14984130859e-05,0.00829887390137,0.0259354114532,0.000649213790894
323,0.0674729347229,0.0327885150909,5.19752502441e-05,0.00814366340637,0.0258386135101,0.00065016746521
324,0.0683786869049,0.0328788757324,5.12599945068e-05,0.00820064544678,0.0265729427338,0.000674962997437
325,0.0675573348999,0.0328738689423,5.26905059814e-05,0.00829386711121,0.0256795883179,0.000657320022583
326,0.0670943260193,0.03253698349,5.19752502441e-05,0.0082323551178,0.0255997180939,0.000673294067383
327,0.0674269199371,0.0326867103577,5.1736831665e-05,0.00816702842712,0.0258774757385,0.000643968582153
328,0.0675268173218,0.0328001976013,5.03063201904e-05,0.00817632675171,0.0258440971375,0.000655889511108
329,0.0667324066162,0.0326371192932,5.12599945068e-05,0.0080885887146,0.0253057479858,0.000649690628052
330,0.0675785541534,0.0327763557434,5.14984130859e-05,0.00824499130249,0.0258584022522,0.000647306442261
331,0.0668580532074,0.0326855182648,5.12599945068e-05,0.00844573974609,0.0249953269958,0.000680208206177
332,0.0655608177185,0.032687664032,5.07831573486e-05,0.00777149200439,0.0243835449219,0.000667333602905
333,0.0672323703766,0.0327157974243,5.29289245605e-05,0.00811100006104,0.0256617069244,0.000690937042236
334,0.0673968791962,0.0327179431915,5.24520874023e-05,0.00817942619324,0.0257668495178,0.000680208206177
335,0.0651502609253,0.0324873924255,4.98294830322e-05,0.00764155387878,0.0240907669067,0.000880718231201
336,0.0662851333618,0.0325930118561,5.22136688232e-05,0.0079710483551,0.0250146389008,0.000654220581055
337,0.0659203529358,0.0328545570374,5.19752502441e-05,0.00762724876404,0.0243184566498,0.00106811523438
338,0.0678741931915,0.0326402187347,5.14984130859e-05,0.0086784362793,0.0258038043976,0.000700235366821
339,0.0671751499176,0.0329558849335,5.41210174561e-05,0.00832772254944,0.0251908302307,0.000646591186523
340,0.0675055980682,0.0326392650604,5.22136688232e-05,0.00846266746521,0.0255875587463,0.000763893127441
341,0.066703081131,0.0326879024506,5.00679016113e-05,0.00803208351135,0.0252623558044,0.000670671463013
342,0.065584897995,0.0327060222626,5.00679016113e-05,0.00771760940552,0.0244505405426,0.00066065788269
343,0.067403793335,0.0328068733215,5.12599945068e-05,0.00816702842712,0.0257003307343,0.000678300857544
344,0.0665674209595,0.0326993465424,5.05447387695e-05,0.00803303718567,0.0251359939575,0.000648498535156
345,0.0670440196991,0.0327250957489,5.22136688232e-05,0.00833964347839,0.0250194072723,0.00090765953064
346,0.0636761188507,0.0307145118713,5.14984130859e-05,0.00766229629517,0.0243906974792,0.00085711479187
347,0.0671827793121,0.0325150489807,5.24520874023e-05,0.0081570148468,0.0258038043976,0.000654458999634
348,0.066748380661,0.0327250957489,5.24520874023e-05,0.00806427001953,0.0252521038055,0.000654458999634
349,0.0658438205719,0.0327663421631,5.03063201904e-05,0.00768136978149,0.0244407653809,0.00090503692627
