FRAME NR,SET SIZE,GROUND TRUTH X,GROUND TRUTH Y,GROUND TRUTH THETA,MCL X,MCL Y,MCL THETA,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,TIMESTAMP
95,200,0.50506547953,-2.49273312024,5517.41263246,1.7656,0.066589,0.86328,0.50506547953,-2.49273312024,96.2970166276,1687560965.9794128
96,200,0.504276133972,-2.49208525914,96.1827243162,1.7051,0.11414,-4.3438,0.505147957929,-2.48944774609,96.033616443,1687560966.1207407
97,200,0.506070885107,-2.49208324507,96.6460009725,1.7393,0.089233,-4.0898,0.505643870818,-2.48227154016,95.5382491867,1687560966.2618306
98,200,0.503192653172,-2.48488359902,95.5213683514,1.7471,0.074097,-2.5547,0.504418539769,-2.46926080777,94.5052598643,1687560966.4024215
99,200,0.503724968143,-2.47415444496,94.9670148562,1.7373,0.060364,-2.8047,0.504132023127,-2.44936313313,93.4176456129,1687560966.5429575
100,200,0.506,-2.471,93.7072473936,1.7412,0.052185,-1.957,0.505122673646,-2.4277971144,92.2387340341,1687560966.6831064
101,200,0.508353562293,-2.44626330587,92.5393403526,1.7734,0.033722,-6.6875,0.50686603945,-2.39479816784,91.2439171515,1687560966.820662
102,200,0.512569121254,-2.42556569531,91.6279081084,1.7803,0.030731,-6.5078,0.508826532027,-2.35821721582,89.4664681684,1687560966.9591825
103,200,0.517631830723,-2.39879364526,90.2897781056,1.7539,0.039276,-4.9141,0.511757223862,-2.31548943083,87.7043605297,1687560967.0970578
104,200,0.526068439343,-2.37246049369,89.2980631673,1.7461,0.050262,-4.0938,0.515274185919,-2.2671228062,86.0155342271,1687560967.234091
105,200,0.533572073774,-2.33575655351,87.6469821464,1.7383,0.057587,-3.6777,0.520927913502,-2.2136413749,84.5764011951,1687560967.3700645
106,200,0.541435162841,-2.28774131765,85.7646536319,1.7197,0.07135,-2.7227,0.526782204221,-2.1537602858,82.7294977605,1687560967.5050576
107,200,0.552159737497,-2.2469049931,84.2503566637,1.7021,0.085205,-1.6602,0.532402936931,-2.08948564704,81.5019978656,1687560967.6390705
108,192,0.567211648486,-2.18571948703,81.9066883044,1.6963,0.095825,-1.1602,0.537378622315,-2.0317969618,80.5210402807,1687560967.793988
109,186,0.588186976275,-2.14067545509,80.9577587746,1.8848,-0.0094223,8.5781,0.540780756029,-1.9660581917,80.7953534356,1687560967.9321513
110,186,0.601200801925,-2.08023434025,81.5383946714,1.9053,-0.025696,17.484,0.541476141388,-1.90060436382,82.1121509276,1687560968.0463395
111,173,0.610069110694,-2.03616763447,81.6793884774,1.8975,0.0027199,20.156,0.541540328378,-1.84180704473,83.3265229022,1687560968.1808288
112,173,0.618227721364,-1.97420030539,82.3670311204,1.7598,-0.33472,42.281,0.539757251431,-1.7762793593,84.5751033643,1687560968.2935991
113,162,0.631617965823,-1.91454681307,84.3338776663,1.7656,-0.27515,41.219,0.535536439785,-1.7037822858,85.6168890447,1687560968.4261425
114,162,0.628617130583,-1.84900554177,84.995247729,1.7998,-0.038605,52.0,0.531068828728,-1.6383246376,86.2782591074,1687560968.536784
115,152,0.635642699024,-1.80450892281,85.8654774882,1.79,-0.081421,52.281,0.526415316375,-1.58009130523,86.5823180025,1687560968.664314
116,146,0.63820261468,-1.73370407404,86.2969053751,1.6738,-0.19397,58.469,0.520656814258,-1.51521428675,87.2480339485,1687560968.7840872
117,146,0.63565951553,-1.66198681838,87.8606299504,1.6641,-0.26099,89.312,0.515408803487,-1.44976288881,87.5802582557,1687560968.8896792
118,137,0.637199385337,-1.59839281928,88.3371390075,1.6738,-0.23669,90.562,0.511059632856,-1.37731715347,88.1024107332,1687560969.014051
119,131,0.635957363391,-1.53885542589,89.0493259935,1.8047,-0.27197,91.562,0.508468897255,-1.31822817137,88.8602365222,1687560969.136826
120,131,0.634186580179,-1.47031329822,88.9732837879,1.9502,-0.32617,96.312,0.504864183419,-1.25098039334,89.450772941,1687560969.2404225
121,125,0.631951944989,-1.42502181682,89.8741910798,1.9326,-0.32935,95.188,0.501576773921,-1.18416078281,90.1516379039,1687560969.3597245
122,125,0.629,-1.371,89.902807634,1.9639,-0.43311,107.75,0.498440092338,-1.1168825547,90.291380396,1687560969.4631715
123,117,0.628748740799,-1.31353778476,90.5970632125,1.9727,-0.40723,107.31,0.496291319125,-1.05713846462,90.2681404291,1687560969.5788105
124,117,0.624673615314,-1.23815746347,90.6809829413,1.8672,-0.24268,127.38,0.493491667857,-0.982147603021,90.4063507089,1687560969.67964
125,108,0.62278244882,-1.17622599161,90.4420650607,1.8535,-0.21387,133.38,0.491508966136,-0.914108335876,90.3910095519,1687560969.7923295
126,108,0.618528937785,-1.09594398437,90.9662493561,1.8457,0.03363,162.75,0.489122101873,-0.853556659781,90.6420333864,1687560969.8915443
127,108,0.617714720362,-1.03538144371,91.2497714621,1.873,0.024323,158.12,0.487120882118,-0.785400450151,90.7406013381,1687560969.992911
128,101,0.615233416625,-0.963359149532,91.0363960837,1.8838,0.038971,164.5,0.48495422554,-0.710125292372,90.0451141799,1687560970.105333
129,101,0.61510333624,-0.913612132589,91.2182405202,1.8906,0.13513,-179.75,0.484787289361,-0.649938627413,89.9334171759,1687560970.2038355
130,101,0.61744640567,-0.846759204349,90.1298717416,1.9111,0.15271,-179.5,0.484468515493,-0.582020915345,89.9352728346,1687560970.3022985
131,95,0.619654425873,-0.774340106992,91.1265591765,1.9502,0.16162,-179.0,0.482944900792,-0.514089448936,90.4249903988,1687560970.4127703
132,95,0.6228365367,-0.715993230201,89.9449255456,2.0391,0.43213,-145.12,0.481870155117,-0.453917547614,90.5380427251,1687560970.518981
133,95,0.62173786968,-0.657768579303,91.4917805385,2.0605,0.43311,-143.0,0.479329051458,-0.38623254664,90.3286291122,1687560970.6163683
134,95,0.619833839501,-0.584292112772,91.7515172284,2.0625,0.41309,-142.88,0.47714887629,-0.318368842112,90.7429497717,1687560970.7120183
135,88,0.625121456102,-0.533966927551,91.586754824,2.0566,0.40259,-141.5,0.47538011529,-0.249985866326,91.3080153828,1687560970.8190854
136,88,0.614,-0.488,91.7190838445,1.9141,0.50195,-103.5,0.473465903863,-0.189551213862,91.2938351365,1687560970.912306
137,88,0.612152275035,-0.426679009984,91.3615931158,1.9277,0.4873,-102.5,0.471429693758,-0.122052836161,90.9511342074,1687560971.006946
138,82,0.611450190209,-0.352683589105,90.9416728258,1.9248,0.47314,-98.75,0.468717262164,-0.0459484511153,90.2638554252,1687560971.1101453
139,82,0.613022421796,-0.292067372058,90.6242387808,1.8252,0.49683,-69.0,0.46768441589,0.014813416258,89.4771923366,1687560971.2026448
140,76,0.612228287143,-0.226660792242,89.6759783222,1.8311,0.47729,-67.25,0.466328888339,0.0824136099538,89.0582644389,1687560971.3035226
141,76,0.613608168763,-0.163508818547,89.1287214248,1.9463,0.38452,-57.0,0.464275133236,0.150143690826,89.2278030322,1687560971.3932426
142,76,0.611323950611,-0.106806682204,89.6409202551,1.9424,0.35522,-57.5,0.46195078985,0.209869909996,89.3779522347,1687560971.4839637
143,68,0.61130369662,-0.0394204981863,89.1824158877,1.9775,0.28613,-58.25,0.460075536955,0.276979703252,89.3466573791,1687560971.5815082
144,68,0.610060589377,0.0299567959846,89.250966363,1.9727,0.21082,-55.25,0.456915620596,0.344405373408,89.5487619953,1687560971.6678264
145,68,0.609321622677,0.087114043313,89.4216666948,2.0078,0.1665,-56.75,0.45388021141,0.403943931587,89.5680226827,1687560971.7534418
146,68,0.612681842624,0.141478386635,89.4207474333,2.0488,0.11426,-57.0,0.451025571621,0.470936290073,89.522204927,1687560971.8393073
147,61,0.61137170049,0.194790972989,89.9384949488,2.0566,0.075195,-57.5,0.44740820559,0.545793686095,89.3358324491,1687560971.9334261
148,61,0.612004747261,0.224264209745,89.7301698555,2.0,-0.042847,-63.0,0.444425131741,0.613071310041,89.421551252,1687560972.0171447
149,61,0.611722425825,0.251787814905,89.8237870649,2.0156,-0.082031,-63.25,0.441562580813,0.680479081062,89.7162219419,1687560972.101404
150,61,0.610802469359,0.360587154328,89.2050951418,2.0273,-0.1167,-62.25,0.438157150834,0.740697808264,90.382477524,1687560972.1847095
151,54,0.61206775268,0.420929321858,90.4576157475,2.0469,-0.1604,-62.25,0.434068777018,0.808105819802,90.9658828192,1687560972.2742434
152,54,0.611528864431,0.476660020753,90.8699507354,1.9951,-0.26514,-67.75,0.429735953603,0.86806302193,91.4973670837,1687560972.3544724
153,54,0.611022658996,0.53696952882,91.2691588082,2.0215,-0.28516,-67.5,0.425545590701,0.93499830149,91.7066142304,1687560972.4347727
154,54,0.610926177118,0.608694490305,91.3135659304,2.0234,-0.32178,-66.5,0.420930555764,1.00267416566,91.8371458396,1687560972.5150695
155,54,0.616,0.658,92.0513993657,2.0371,-0.34717,-66.5,0.416836213857,1.06259027051,91.8307924426,1687560972.5953953
156,54,0.615139240263,0.71396428079,91.8481328107,2.043,-0.38818,-66.5,0.41239922522,1.13095905439,91.7728650855,1687560972.6774826
157,54,0.61399458702,0.775549972463,92.2974456128,2.0469,-0.42529,-66.25,0.407955429696,1.19880134406,91.7536274552,1687560972.7564726
158,47,0.613227085323,0.834413124693,92.0851745477,2.0586,-0.44653,-66.25,0.404096857029,1.258333593,91.7456166532,1687560972.8431323
159,47,0.614409408883,0.888509011644,91.8981443138,2.0605,-0.57764,-72.0,0.400431416596,1.32398576111,91.6814922368,1687560972.921226
160,47,0.616,0.966,91.8279458256,2.0625,-0.61377,-71.5,0.39702701849,1.38912046383,91.5501720998,1687560972.9992971
161,47,0.61379105834,1.02762990485,92.3752838721,2.0684,-0.63867,-71.25,0.393776636581,1.44356448662,91.377450873,1687560973.0773134
162,47,0.609181714916,1.08840895295,92.2927004921,2.0684,-0.67432,-71.75,0.390226434401,1.50441458768,91.294867493,1687560973.1549795
163,47,0.609139582128,1.13559928113,91.290788727,2.0723,-0.69678,-72.0,0.388214850992,1.55043591102,91.0870861282,1687560973.232691
164,47,0.606790014895,1.19334556271,90.9014995091,2.0742,-0.7168,-71.75,0.386070602435,1.608190181,90.6977969103,1687560973.3088458
165,47,0.603140084881,1.26004691957,90.804769362,2.0703,-0.75293,-72.75,0.383260545333,1.66874858665,90.1083914771,1687560973.3859298
166,47,0.6033821938,1.32837619483,90.1320528431,2.0605,-0.78711,-71.25,0.380198992612,1.7431212336,89.9350193569,1687560973.4634194
167,47,0.600771933556,1.38633464643,89.8019326212,2.0645,-0.81104,-71.0,0.377801851415,1.79246440113,89.8405832501,1687560973.5463314
168,47,0.601,1.42,89.5246554892,2.0234,-0.85303,-73.0,0.375883344059,1.82827169717,89.8062148804,1687560973.6233017
169,47,0.5977541613,1.47183448181,89.9027017084,2.0195,-0.87695,-72.25,0.370376806049,1.86971853175,90.6266264956,1687560973.7010472
170,47,0.595119761661,1.52657776183,91.0501903693,2.0195,-0.89551,-70.0,0.364204874071,1.90728373752,91.9563500658,1687560973.7778413
171,47,0.590248625789,1.5615809816,92.1879836174,2.0117,-0.91699,-68.5,0.359498295427,1.93816822911,93.0100414205,1687560973.855432
172,47,0.587768898617,1.60731411011,92.3445196601,2.0117,-0.94482,-68.5,0.355210815565,1.97059665637,93.8523703666,1687560973.932491
173,47,0.581733193035,1.64424897707,93.8460607815,2.0078,-0.96484,-69.0,0.35291306916,2.00025108701,93.6589441396,1687560974.0092943
174,47,0.578256495347,1.67315462057,93.4782661051,2.0078,-0.98193,-68.75,0.350263675935,2.02591646082,93.2177204136,1687560974.086016
175,47,0.575595601082,1.70353711089,93.6798687773,2.0059,-0.99414,-67.25,0.346672461428,2.05518899318,92.5307416358,1687560974.162615
176,47,0.573876071546,1.72386412445,93.2402078545,2.0039,-1.0029,-67.25,0.344086038898,2.07766798436,91.7591411252,1687560974.2392082
177,47,0.56969271732,1.74856380532,93.3873421863,2.0098,-1.0088,-65.5,0.342042414413,2.10287964988,91.4076818716,1687560974.3160455
178,47,0.566,1.771,91.9196190728,2.0039,-1.0215,-65.25,0.340119973491,2.12517628781,91.4080581375,1687560974.392782
179,47,0.563604773455,1.79575579384,91.0124984293,2.0078,-1.0293,-63.25,0.337489368322,2.1511320527,91.5309195296,1687560974.4707541
180,47,0.560372047249,1.82463435999,91.8801391665,2.0098,-1.0322,-62.25,0.335770588402,2.17397467783,91.3974332305,1687560974.54501
181,53,0.557754134332,1.84904178114,92.2489293306,2.0176,-1.04,-59.5,0.333758189102,2.19926247936,91.5561432666,1687560974.6280167
182,53,0.555858052697,1.87308321244,92.4175819883,1.9844,-1.1729,-59.25,0.332152933498,2.22332507895,91.7247959243,1687560974.7068584
183,53,0.555783844455,1.89668716569,92.0915064114,1.9932,-1.1826,-57.75,0.330136241956,2.24746877377,91.700448274,1687560974.7859745
184,53,0.55398363296,1.91752639683,91.6641087292,1.998,-1.1943,-57.5,0.329662995053,2.26819519669,91.3677732079,1687560974.8655078
185,53,0.55440580376,1.94249398792,91.9248871204,2.0039,-1.2031,-56.5,0.328216538641,2.2910332562,90.9082321149,1687560974.9448266
186,59,0.552734637089,1.95664265385,92.0679824364,2.0078,-1.2148,-56.5,0.325853380603,2.31257062895,90.9192209199,1687560975.030379
187,68,0.551436355057,1.9794216389,90.7837961449,1.9414,-1.2773,-53.5,0.323545416514,2.33617249676,91.0218511301,1687560975.1199915
188,68,0.55176123879,2.00121715481,91.2831141281,1.918,-1.335,-60.25,0.321346929006,2.35425394203,90.9476047857,1687560975.2047858
189,68,0.548197977034,2.02665383912,91.3315852274,1.9131,-1.374,-61.0,0.319144734263,2.37445798696,91.0070551782,1687560975.2896323
190,68,0.547530274587,2.0432836317,90.8380060018,1.9229,-1.417,-62.0,0.317203050189,2.39174839895,91.2181261373,1687560975.3748567
191,74,0.546036409874,2.0603502515,90.5793169565,1.9404,-1.4502,-63.75,0.315595993289,2.40880473241,90.959437092,1687560975.4688213
192,74,0.542,2.084,91.6159514414,2.041,-1.6768,-76.75,0.313726101517,2.42992988773,90.8941995213,1687560975.559946
193,74,0.540073529821,2.10305928347,91.3826063777,2.0527,-1.7031,-76.25,0.312039866626,2.44901192603,90.6608544576,1687560975.648686
194,68,0.543107954187,2.12199470086,91.738605418,2.0566,-1.7207,-75.5,0.310066776131,2.46686056052,90.5353348829,1687560975.7447038
195,68,0.540306038016,2.13908302785,91.3348967211,2.082,-1.9023,-82.5,0.308831283673,2.48302932525,90.6000347177,1687560975.8297343
196,68,0.538101124516,2.15258517702,91.2421551134,2.0781,-1.9102,-83.75,0.307548967552,2.50076134099,90.55721429,1687560975.915045
197,61,0.53538373541,2.16817882655,91.0267810668,2.0781,-1.9043,-84.25,0.305544095004,2.51765994937,90.6088243642,1687560976.00803
198,61,0.535509455948,2.18374566036,91.1429829866,2.0996,-1.9473,-91.5,0.303930921675,2.53445340041,90.3268415779,1687560976.0899487
199,61,0.535046320897,2.20073461031,91.2321894552,2.0957,-1.9727,-90.25,0.302103661093,2.55350690406,90.2657555177,1687560976.1718438
200,55,0.532928991808,2.22100508985,91.8042881136,2.1035,-1.9805,-88.5,0.300644814266,2.56815985697,90.4088369963,1687560976.2598472
201,55,0.531615177854,2.23670683183,91.0186327402,2.0879,-2.0488,-93.25,0.298966990962,2.58447817065,90.2581322532,1687560976.3366838
202,55,0.528727320277,2.25346685601,91.191962673,2.0898,-2.0391,-93.0,0.297362156678,2.60055229868,90.1940045403,1687560976.4151611
203,55,0.527315794883,2.27047435619,90.8574710589,2.1172,-2.0391,-91.5,0.296227070904,2.617662137,90.2459589081,1687560976.4934657
204,48,0.52544475224,2.28437468607,91.58571126,2.1328,-2.0371,-89.75,0.294391695062,2.63313716521,90.4611248773,1687560976.5770001
205,48,0.527,2.299,91.4154162131,2.1973,-2.1094,-94.25,0.292651119496,2.64859107173,90.1232907665,1687560976.6526418
206,48,0.523806942431,2.30972434753,91.3305832631,2.207,-2.1172,-93.0,0.291039755063,2.66234441823,90.1684768921,1687560976.7281356
207,48,0.520375839168,2.32863909548,91.1978617069,2.209,-2.1191,-93.0,0.289294148588,2.67950789415,90.2894578361,1687560976.8039434
208,48,0.519888725344,2.34160409088,90.3665980476,2.2129,-2.1289,-93.25,0.287706760345,2.69397923358,90.1901634918,1687560976.880248
209,42,0.519101202114,2.3561680493,91.0304693033,2.209,-2.1387,-92.25,0.286794301742,2.7067582635,90.166179993,1687560976.9607794
210,42,0.518796363093,2.37167698144,90.9416309325,2.3418,-2.2344,-94.75,0.285685681437,2.72089857357,90.1741069941,1687560977.0334496
211,42,0.518313417193,2.38381671656,91.597284613,2.3535,-2.252,-94.5,0.283834793859,2.73577692365,90.3434940465,1687560977.1065013
212,42,0.515750011383,2.39915055565,91.7415227111,2.3652,-2.2656,-94.75,0.281742977436,2.75046217179,90.3344253348,1687560977.1797228
213,42,0.513854836799,2.41114587926,91.431419393,2.375,-2.2793,-94.75,0.28014293166,2.7625004162,90.0243220166,1687560977.252797
214,36,0.51441642486,2.42365546724,91.4897477468,2.3828,-2.291,-95.25,0.278397051892,2.77649145002,89.7601316188,1687560977.3294475
215,36,0.513489780709,2.43510486346,91.1315692087,2.5254,-2.3203,-96.5,0.276353794273,2.79015184776,89.6653758264,1687560977.3991332
216,36,0.510313700504,2.44496945127,91.3914644274,2.5254,-2.332,-95.5,0.274221343756,2.80252817378,89.6356944627,1687560977.4696214
217,36,0.510480213421,2.46072273059,90.6583132346,2.5391,-2.3438,-96.0,0.271461077542,2.81565710403,89.5609496548,1687560977.53848
218,36,0.508704962903,2.46948846106,87.8349367288,2.5391,-2.3535,-99.25,0.269219908472,2.82495868066,85.627184507,1687560977.6072614
219,36,0.505577131583,2.47808827413,84.2726086715,2.543,-2.3555,-106.0,0.267712060732,2.83218359607,78.6674984899,1687560977.676325
220,36,0.506413141444,2.48900058731,80.9715041783,2.5449,-2.3594,-113.5,0.266763059564,2.83714946172,70.9249688726,1687560977.7453885
221,36,0.504,2.502,74.8282880441,2.5391,-2.3594,-121.75,0.266703236146,2.8386726325,62.3851210664,1687560977.8139513
222,36,0.503092153083,2.50494461095,67.7993262597,2.5312,-2.3613,-126.75,0.266726921578,2.83836680615,56.922400904,1687560977.8822012
223,36,0.504,2.505,62.125813726,2.4258,-2.332,-125.5,0.266985768674,2.83736790822,52.4374734247,1687560977.950866
224,36,0.503864925095,2.50470348608,56.6680750885,2.4258,-2.3301,-130.25,0.266352106932,2.83620403557,47.5246183771,1687560978.0218053
225,36,0.504193938722,2.50367274555,53.2010322928,2.4102,-2.3223,-133.0,0.266513148146,2.83513410952,44.0575755814,1687560978.0915108
226,36,0.503894197275,2.50307614032,47.6404831915,2.4062,-2.3203,-136.5,0.2661766206,2.83486906717,39.9706289252,1687560978.1586616
227,36,0.501813877977,2.50091488805,44.2201462537,2.4062,-2.3203,-140.5,0.266011442739,2.83454944184,36.3126495211,1687560978.2299438
