FRAME NR,SET SIZE,GROUND TRUTH X,GROUND TRUTH Y,GROUND TRUTH THETA,MCL X,MCL Y,MCL THETA,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,TIMESTAMP
50,53,3.46659403613,-2.38886944081,-2427.26298495,3.7852,-1.5996,-50.312,3.46659403613,-2.38886944081,-42.3637308991,1687560104.0139084
51,53,3.46707050568,-2.39001810337,-42.7735515996,3.709,-1.5488,-7.8164,3.46664625565,-2.38905004412,-31.9053867658,1687560104.0903225
52,53,3.46817361595,-2.38916551445,-33.2809481365,3.6875,-1.5518,2.291,3.46642294564,-2.38908990145,-16.3149197816,1687560104.1679685
53,53,3.46863126832,-2.39008630899,-20.6095475074,3.6641,-1.5693,-5.6289,3.46747097437,-2.38875490735,-0.357590309143,1687560104.2447877
54,53,3.47,-2.389,-9.40796699605,3.6426,-1.5693,3.9844,3.46675419967,-2.38792177584,11.630118713,1687560104.3272164
55,53,3.46927776085,-2.38705864733,3.99398032528,3.5742,-1.584,15.219,3.46710030057,-2.38775554866,23.6814458163,1687560104.404843
56,53,3.47195463122,-2.38585160878,14.6066738355,3.5508,-1.5742,27.344,3.46660242296,-2.38838460491,34.9478525091,1687560104.4825819
57,53,3.47085935829,-2.38418498534,25.4751364559,3.5645,-1.6582,30.25,3.46661365007,-2.38873323132,43.7221779516,1687560104.559565
58,53,3.47194051749,-2.38296891088,33.9086241552,3.5605,-1.8701,19.328,3.46668268008,-2.38882002584,50.6084765482,1687560104.6396985
59,47,3.46960849882,-2.3842326706,49.4808113897,3.5605,-1.8701,27.0,3.46604988141,-2.38920532879,58.2581645285,1687560104.7228103
60,47,3.47087014428,-2.3839865576,57.2035776296,3.5117,-2.0078,27.875,3.46684057138,-2.38913859166,64.0010238671,1687560104.7982833
61,47,3.47,-2.385,63.896253313,3.5078,-2.0039,33.344,3.4669878585,-2.38949386002,68.9897384339,1687560104.873195
62,47,3.46999738051,-2.38400674968,69.0297371012,3.5078,-2.0039,37.281,3.46694721158,-2.38919161246,72.9280904898,1687560104.9482327
63,47,3.47108231393,-2.38297326523,72.9521901296,3.5078,-2.0039,40.938,3.46733023365,-2.38882315841,76.5507720409,1687560105.0230787
64,40,3.47099038906,-2.38294035592,76.6690794526,3.5078,-2.0039,43.781,3.46742367547,-2.38855416204,79.5127072899,1687560105.1027732
65,40,3.47099187091,-2.38204459357,80.8485487382,3.4648,-2.1152,46.438,3.4673766699,-2.38849174484,83.1562659134,1687560105.176499
66,40,3.47117811085,-2.38091080521,83.7714012277,3.4492,-2.043,55.656,3.4675784451,-2.3883476018,86.7034787352,1687560105.2509131
67,40,3.47106484162,-2.38180685502,85.8314222327,3.4492,-2.043,58.312,3.46771545434,-2.38812370377,89.3523509653,1687560105.3239224
68,40,3.47178516936,-2.38061790156,89.6434225099,3.4492,-2.043,62.094,3.46739536509,-2.38774475722,93.1740030502,1687560105.3974228
69,46,3.4709689611,-2.38104875397,95.4217944547,3.4395,-1.9688,69.875,3.46737611354,-2.38792842435,95.6959364139,1687560105.4778628
70,46,3.471,-2.38,97.5575237769,3.3828,-1.918,78.688,3.46759384423,-2.38816332221,97.4870767461,1687560105.5541952
71,46,3.47003835366,-2.3810148447,99.2494964686,3.3809,-1.915,81.5,3.46764314984,-2.38859096421,99.4013047737,1687560105.631888
72,46,3.46889350539,-2.38194912792,101.928353629,3.3809,-1.8906,87.125,3.46750924631,-2.3885247864,102.096576696,1687560105.7093668
73,46,3.46903932861,-2.38279075469,102.718827099,3.373,-1.876,90.312,3.46749398599,-2.38835296499,103.389987165,1687560105.788284
74,46,3.46893952463,-2.38200235395,105.207105116,3.375,-1.8809,92.25,3.4672654076,-2.38836556297,104.652285675,1687560105.8661563
75,46,3.46799275449,-2.38097795606,107.427600179,3.3711,-1.8848,94.188,3.46734811178,-2.38835898145,106.266707659,1687560105.9439569
76,46,3.46716826262,-2.3805285676,108.055906864,3.3691,-1.8926,95.688,3.46623513239,-2.38633815652,107.458716542,1687560106.021721
77,46,3.46508057842,-2.37791419611,108.869047246,3.3672,-1.8926,97.125,3.46402069505,-2.38266689139,108.272976654,1687560106.0998967
78,46,3.46461097799,-2.37677810026,110.601807474,3.3535,-1.8975,98.375,3.45787115474,-2.37359061868,109.198562258,1687560106.1780584
79,46,3.4600466985,-2.37116711807,111.650090407,3.3477,-1.8887,98.938,3.44888268244,-2.36045722506,109.633941606,1687560106.2568445
80,46,3.45665040022,-2.36042585025,112.398501715,3.3398,-1.874,100.69,3.43905399075,-2.34351226235,110.214294195,1687560106.334701
81,46,3.45231656208,-2.34967015124,112.423923406,3.3281,-1.8311,101.62,3.42255902851,-2.31910381642,111.088658938,1687560106.4145057
82,46,3.43467124417,-2.32773599933,113.149380215,3.3047,-1.8037,101.75,3.39926885729,-2.28894910776,111.20461763,1687560106.4899547
83,40,3.42051576229,-2.30507434285,113.437370861,3.2773,-1.7725,102.75,3.37568441089,-2.25624504306,111.088736006,1687560106.5723417
84,40,3.40655935065,-2.28425102845,113.91939912,3.2148,-1.8447,103.12,3.34964040688,-2.2165969118,111.928776864,1687560106.647975
85,40,3.38034713136,-2.24926489116,114.759883868,3.1992,-1.8115,103.94,3.32465928178,-2.18072138209,112.769261611,1687560106.723208
86,40,3.36724132293,-2.22385014273,114.172593382,3.1758,-1.7715,104.69,3.29884949473,-2.14412405805,113.594924156,1687560106.7994447
87,40,3.34789353611,-2.18509265967,115.262352022,3.1523,-1.7324,105.5,3.26941380355,-2.10487796675,114.208523597,1687560106.8752007
88,40,3.3195872623,-2.14684725943,117.482773179,3.1328,-1.6953,106.12,3.24306628644,-2.06948485343,114.586263329,1687560106.9507642
89,40,3.29237419573,-2.10986622945,118.294372863,3.1094,-1.6533,106.69,3.21389684934,-2.02972236535,115.371433829,1687560107.025946
90,40,3.27143772627,-2.07971433564,118.344744194,3.0918,-1.6123,107.31,3.18798950532,-1.99357379669,115.918531226,1687560107.1007519
91,40,3.24114697654,-2.04313643736,118.508495492,3.0664,-1.5713,107.81,3.16291415679,-1.95778070754,116.25716528,1687560107.1763277
92,40,3.21550356297,-2.0103871627,118.531002278,3.0527,-1.541,108.31,3.13385604219,-1.91743318584,116.447798875,1687560107.2527556
93,40,3.195,-1.978,119.095007296,3.0137,-1.4961,108.44,3.10558215699,-1.87737391292,116.584887119,1687560107.3281715
94,40,3.1660195678,-1.94027818681,119.693105745,2.9941,-1.4561,108.44,3.08021171852,-1.84036342082,116.566917184,1687560107.4085007
95,40,3.14611701187,-1.90790283497,119.926168876,2.9492,-1.4365,109.0,3.05530475866,-1.8031970093,116.552826911,1687560107.4837005
96,40,3.11777386412,-1.87307347369,120.23002108,2.9336,-1.4062,109.31,3.03022649502,-1.76691333116,116.56367661,1687560107.5591888
97,40,3.09501719977,-1.84210417218,118.717720801,2.9023,-1.3643,109.5,2.99956588082,-1.72089623987,116.609858648,1687560107.6353934
98,40,3.06579391972,-1.7992415569,119.748378651,2.8789,-1.3389,110.06,2.97695813808,-1.68884047929,116.838084888,1687560107.7107363
99,40,3.04293227888,-1.76443842441,119.404357515,2.8633,-1.3096,110.38,2.95150770875,-1.65170286177,116.888729965,1687560107.786426
100,40,3.02,-1.727,120.103413015,2.8359,-1.2578,110.62,2.92035927274,-1.60674783064,117.173610789,1687560107.8616579
101,40,2.99260726867,-1.69176781322,120.213139974,2.8105,-1.2148,111.25,2.89486803746,-1.57016763368,117.254108641,1687560107.9372506
102,40,2.96537760423,-1.65307143756,119.928279825,2.7773,-1.1846,111.94,2.86631571615,-1.52903885524,117.432529624,1687560108.0130093
103,40,2.93796799309,-1.61879687689,120.414423856,2.7578,-1.1484,111.81,2.84006307857,-1.4925570747,117.389680385,1687560108.0880978
104,40,2.91674106068,-1.5850031703,120.472247696,2.7324,-1.1123,112.25,2.81472825515,-1.45543566433,117.662691435,1687560108.163689
105,40,2.88909356809,-1.54585818974,120.413825083,2.7129,-1.0762,112.62,2.78631762228,-1.41437872137,117.883177915,1687560108.2444296
106,34,2.86856654801,-1.51648921049,121.13175947,2.5938,-1.1543,116.69,2.76095175069,-1.37736583521,117.932942647,1687560108.3255258
107,34,2.83987182126,-1.47496062133,121.112865472,2.5391,-1.1895,118.94,2.73464304395,-1.3399017386,118.062890143,1687560108.399649
108,34,2.8128061956,-1.44115009955,120.67422879,2.5098,-1.1592,119.06,2.70916495697,-1.30325725662,118.299956201,1687560108.472757
