FRAME NR,SET SIZE,GROUND TRUTH X,GROUND TRUTH Y,GROUND TRUTH THETA,MCL X,MCL Y,MCL THETA,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,TIMESTAMP
95,100,0.50506547953,-2.49273312024,5517.41263246,1.8545,-0.22913,4.4375,0.50506547953,-2.49273312024,96.2970166276,1688231054.3451312
96,100,0.504276133972,-2.49208525914,96.1827243162,1.8242,-0.24182,12.078,0.505147957929,-2.48944774609,96.033616443,1688231054.4440663
97,100,0.506070885107,-2.49208324507,96.6460009725,1.792,-0.27124,18.219,0.505643870818,-2.48227154016,95.5382491867,1688231054.5426798
98,100,0.503192653172,-2.48488359902,95.5213683514,1.8438,-0.11481,13.352,0.504418539769,-2.46926080777,94.5052598643,1688231054.639893
99,100,0.503724968143,-2.47415444496,94.9670148562,1.8486,-0.02739,11.461,0.504132023127,-2.44936313313,93.4176456129,1688231054.7372918
100,100,0.506,-2.471,93.7072473936,1.8477,0.021652,13.43,0.505122673646,-2.4277971144,92.2387340341,1688231054.8347557
101,100,0.508353562293,-2.44626330587,92.5393403526,1.8477,0.041107,17.641,0.50686603945,-2.39479816784,91.2439171515,1688231054.9318423
102,100,0.512569121254,-2.42556569531,91.6279081084,1.8369,0.054321,20.234,0.508826532027,-2.35821721582,89.4664681684,1688231055.0279012
103,100,0.517631830723,-2.39879364526,90.2897781056,1.835,0.067627,21.766,0.511757223862,-2.31548943083,87.7043605297,1688231055.1234083
104,100,0.526068439343,-2.37246049369,89.2980631673,1.8486,0.13318,15.812,0.515274185919,-2.2671228062,86.0155342271,1688231055.217133
105,100,0.533572073774,-2.33575655351,87.6469821464,1.8477,0.14319,17.859,0.520927913502,-2.2136413749,84.5764011951,1688231055.311737
106,100,0.541435162841,-2.28774131765,85.7646536319,1.8467,0.15991,17.828,0.526782204221,-2.1537602858,82.7294977605,1688231055.405776
107,100,0.552159737497,-2.2469049931,84.2503566637,1.8662,0.26538,13.117,0.532402936931,-2.08948564704,81.5019978656,1688231055.4985127
108,100,0.567211648486,-2.18571948703,81.9066883044,1.8555,0.35669,9.3906,0.537378622315,-2.0317969618,80.5210402807,1688231055.590675
109,100,0.588186976275,-2.14067545509,80.9577587746,1.8662,0.375,10.141,0.540780756029,-1.9660581917,80.7953534356,1688231055.694306
110,100,0.601200801925,-2.08023434025,81.5383946714,1.7207,0.43774,-1.6162,0.541476141388,-1.90060436382,82.1121509276,1688231055.7820942
111,100,0.610069110694,-2.03616763447,81.6793884774,1.7051,0.41943,-4.1719,0.541540328378,-1.84180704473,83.3265229022,1688231055.8699052
112,100,0.618227721364,-1.97420030539,82.3670311204,1.7031,0.42432,-5.5195,0.539757251431,-1.7762793593,84.5751033643,1688231055.958777
113,100,0.631617965823,-1.91454681307,84.3338776663,1.6787,0.40283,-8.4688,0.535536439785,-1.7037822858,85.6168890447,1688231056.0478601
114,100,0.628617130583,-1.84900554177,84.995247729,1.6943,0.39648,-7.7969,0.531068828728,-1.6383246376,86.2782591074,1688231056.1324
115,100,0.635642699024,-1.80450892281,85.8654774882,1.6699,0.36914,-10.273,0.526415316375,-1.58009130523,86.5823180025,1688231056.2206807
116,100,0.63820261468,-1.73370407404,86.2969053751,1.6416,0.34375,-11.25,0.520656814258,-1.51521428675,87.2480339485,1688231056.3113968
117,100,0.63565951553,-1.66198681838,87.8606299504,1.6514,0.33667,-11.852,0.515408803487,-1.44976288881,87.5802582557,1688231056.4118407
118,100,0.637199385337,-1.59839281928,88.3371390075,1.8408,0.056702,-13.125,0.511059632856,-1.37731715347,88.1024107332,1688231056.5026221
119,100,0.635957363391,-1.53885542589,89.0493259935,1.8633,0.0030289,-13.039,0.508468897255,-1.31822817137,88.8602365222,1688231056.5939372
120,100,0.634186580179,-1.47031329822,88.9732837879,1.9072,-0.06842,-11.492,0.504864183419,-1.25098039334,89.450772941,1688231056.6844912
121,100,0.631951944989,-1.42502181682,89.8741910798,1.9463,-0.0064468,-14.242,0.501576773921,-1.18416078281,90.1516379039,1688231056.7759275
122,100,0.629,-1.371,89.902807634,1.9502,-0.0026474,-16.156,0.498440092338,-1.1168825547,90.291380396,1688231056.8679936
123,100,0.628748740799,-1.31353778476,90.5970632125,1.9443,0.0033398,-17.781,0.496291319125,-1.05713846462,90.2681404291,1688231056.9596615
124,100,0.624673615314,-1.23815746347,90.6809829413,1.9492,0.0007,-18.859,0.493491667857,-0.982147603021,90.4063507089,1688231057.0520766
125,100,0.62278244882,-1.17622599161,90.4420650607,1.9453,0.030487,-19.641,0.491508966136,-0.914108335876,90.3910095519,1688231057.1563177
126,100,0.618528937785,-1.09594398437,90.9662493561,2.1152,0.20996,-26.953,0.489122101873,-0.853556659781,90.6420333864,1688231057.2501724
127,100,0.617714720362,-1.03538144371,91.2497714621,2.1543,0.18335,-30.469,0.487120882118,-0.785400450151,90.7406013381,1688231057.3457603
128,100,0.615233416625,-0.963359149532,91.0363960837,2.1855,0.15588,-34.25,0.48495422554,-0.710125292372,90.0451141799,1688231057.4421928
129,100,0.61510333624,-0.913612132589,91.2182405202,2.1953,0.12274,-36.375,0.484787289361,-0.649938627413,89.9334171759,1688231057.537957
130,100,0.61744640567,-0.846759204349,90.1298717416,2.2012,0.089844,-37.719,0.484468515493,-0.582020915345,89.9352728346,1688231057.6339638
131,100,0.619654425873,-0.774340106992,91.1265591765,2.1934,0.06488,-38.75,0.482944900792,-0.514089448936,90.4249903988,1688231057.7298172
