FRAME NR,SET SIZE,TOTAL,VISION TOTAL,PERSPECTIVE TRANSFORMATION,BOUNDARY DETECTION,OBJECT DETECTION,LOCALIZATION TOTAL,RESAMPLING,AVG PARTICLE,WEIGHT NORMALIZATION,LIKELIHOOD UPDATE,PROPAGATION
95,59,1.4763011932373047,1.4007272720336914,0.0007321834564208984,0.007843732833862305,1.3921513557434082,0.05896902084350586,0.007979631423950195,0.0008358955383300781,0.00011754035949707031,0.04936361312866211,0.0006723403930664062
96,70,0.1021120548248291,0.04534173011779785,0.000621795654296875,0.008717775344848633,0.036002159118652344,0.03610587120056152,0.010781526565551758,0.0009207725524902344,0.0001704692840576172,0.02367854118347168,0.0005545616149902344
97,70,0.09192419052124023,0.04454994201660156,0.00047969818115234375,0.008827447891235352,0.03524279594421387,0.025249242782592773,0.0007576942443847656,0.0007727146148681641,0.00010895729064941406,0.023172378540039062,0.0004374980926513672
98,70,0.08725810050964355,0.04123067855834961,0.0004825592041015625,0.008025884628295898,0.03272223472595215,0.025561809539794922,0.0007686614990234375,0.00078582763671875,0.00011301040649414062,0.023440122604370117,0.00045418739318847656
99,70,0.08776974678039551,0.04205751419067383,0.0004634857177734375,0.008529901504516602,0.03306412696838379,0.024184703826904297,0.0007727146148681641,0.0007927417755126953,0.00010442733764648438,0.022113561630249023,0.0004012584686279297
100,70,0.08597207069396973,0.041568756103515625,0.00046539306640625,0.00867152214050293,0.032431840896606445,0.024152517318725586,0.0007462501525878906,0.0007219314575195312,8.988380432128906e-05,0.022182703018188477,0.00041174888610839844
101,70,0.08564138412475586,0.04053163528442383,0.0004582405090332031,0.008433818817138672,0.03163957595825195,0.024062633514404297,0.0007555484771728516,0.000720977783203125,8.940696716308594e-05,0.022052526473999023,0.00044417381286621094
102,70,0.08509540557861328,0.041240692138671875,0.0004980564117431641,0.008529186248779297,0.032213449478149414,0.024051427841186523,0.0008137226104736328,0.0007469654083251953,0.00010204315185546875,0.02197432518005371,0.0004143714904785156
103,70,0.08646965026855469,0.0406949520111084,0.0004622936248779297,0.008597373962402344,0.031635284423828125,0.024885892868041992,0.000743865966796875,0.0007236003875732422,9.417533874511719e-05,0.022915363311767578,0.0004088878631591797
104,70,0.08530950546264648,0.040769100189208984,0.000461578369140625,0.008492469787597656,0.0318150520324707,0.024608135223388672,0.0007421970367431641,0.0007174015045166016,8.702278137207031e-05,0.022655010223388672,0.00040650367736816406
105,64,0.09350728988647461,0.0403895378112793,0.00046443939208984375,0.008469581604003906,0.03145551681518555,0.03217363357543945,0.00835728645324707,0.0007543563842773438,9.036064147949219e-05,0.022553682327270508,0.00041794776916503906
106,64,0.08744239807128906,0.04024386405944824,0.0004894733428955078,0.007523775100708008,0.03223061561584473,0.027526140213012695,0.0007047653198242188,0.0007264614105224609,9.202957153320312e-05,0.025593042373657227,0.00040984153747558594
107,64,0.08858251571655273,0.039885520935058594,0.0004918575286865234,0.007863283157348633,0.03153038024902344,0.027828454971313477,0.0008020401000976562,0.0007202625274658203,9.655952453613281e-05,0.025801658630371094,0.00040793418884277344
108,57,0.10968923568725586,0.038689613342285156,0.00045609474182128906,0.00783848762512207,0.030395030975341797,0.034731388092041016,0.00740504264831543,0.0007333755493164062,9.870529174804688e-05,0.02608036994934082,0.0004138946533203125
109,57,0.08541464805603027,0.04043412208557129,0.0004563331604003906,0.008349180221557617,0.03162860870361328,0.02485942840576172,0.0006186962127685547,0.0007998943328857422,8.606910705566406e-05,0.022962331771850586,0.0003924369812011719
110,57,0.0853426456451416,0.039986610412597656,0.0004661083221435547,0.008012533187866211,0.03150796890258789,0.024677515029907227,0.0006365776062011719,0.0007174015045166016,8.988380432128906e-05,0.022841453552246094,0.0003921985626220703
111,57,0.08595418930053711,0.041114091873168945,0.0004601478576660156,0.00892329216003418,0.03173065185546875,0.02500438690185547,0.000637054443359375,0.0007331371307373047,8.678436279296875e-05,0.023118019104003906,0.00042939186096191406
112,57,0.08624053001403809,0.040526628494262695,0.00045800209045410156,0.00836491584777832,0.03170371055603027,0.024861574172973633,0.0006401538848876953,0.0007688999176025391,8.916854858398438e-05,0.02296924591064453,0.0003941059112548828
113,57,0.08739352226257324,0.04195976257324219,0.0004870891571044922,0.009139537811279297,0.0323331356048584,0.025874614715576172,0.0006427764892578125,0.0007944107055664062,0.00010895729064941406,0.023929595947265625,0.00039887428283691406
