FRAME NR,SET SIZE,TOTAL,VISION TOTAL,PERSPECTIVE TRANSFORMATION,BOUNDARY DETECTION,OBJECT DETECTION,LOCALIZATION TOTAL,RESAMPLING,AVG PARTICLE,WEIGHT NORMALIZATION,LIKELIHOOD UPDATE,PROPAGATION
95,100,0.024112224578857422,0.012342214584350586,0.00022339820861816406,0.012096643447875977,2.2172927856445312e-05,0.00488591194152832,0.0001933574676513672,0.00014495849609375,2.9087066650390625e-05,0.004384517669677734,0.00013399124145507812
96,100,0.023695945739746094,0.01183009147644043,0.0001583099365234375,0.011641263961791992,3.0517578125e-05,0.005067586898803711,0.00019788742065429688,0.00018167495727539062,8.153915405273438e-05,0.004471778869628906,0.0001347064971923828
97,100,0.02451181411743164,0.012577295303344727,0.0001742839813232422,0.012378692626953125,2.4318695068359375e-05,0.005335569381713867,0.00019741058349609375,0.0001590251922607422,4.482269287109375e-05,0.00478363037109375,0.0001506805419921875
98,100,0.026360034942626953,0.010800838470458984,0.00020456314086914062,0.010572433471679688,2.384185791015625e-05,0.006291627883911133,0.00020503997802734375,0.00017762184143066406,5.793571472167969e-05,0.005692005157470703,0.0001590251922607422
99,100,0.026722192764282227,0.014871835708618164,0.0002205371856689453,0.014618158340454102,3.314018249511719e-05,0.004880666732788086,0.0001983642578125,0.0001671314239501953,5.173683166503906e-05,0.00433802604675293,0.00012540817260742188
100,100,0.023220062255859375,0.011766433715820312,0.00019025802612304688,0.011546850204467773,2.9325485229492188e-05,0.00507044792175293,0.0001990795135498047,0.0001575946807861328,4.172325134277344e-05,0.0044841766357421875,0.00018787384033203125
101,100,0.022350311279296875,0.011070728302001953,0.0001647472381591797,0.010867118835449219,3.886222839355469e-05,0.005077362060546875,0.00020933151245117188,0.00015234947204589844,3.3855438232421875e-05,0.004542350769042969,0.00013947486877441406
102,100,0.024013519287109375,0.012607097625732422,0.0004169940948486328,0.01215982437133789,3.0279159545898438e-05,0.005085468292236328,0.00020074844360351562,0.0001621246337890625,4.601478576660156e-05,0.004538536071777344,0.0001380443572998047
103,100,0.02403426170349121,0.012481927871704102,0.0006363391876220703,0.011821746826171875,2.384185791015625e-05,0.005021810531616211,0.00019741058349609375,0.00015974044799804688,4.6253204345703125e-05,0.004490375518798828,0.00012803077697753906
104,100,0.023773908615112305,0.011991024017333984,0.0001876354217529297,0.011780261993408203,2.3126602172851562e-05,0.005196571350097656,0.00020265579223632812,0.0001697540283203125,6.532669067382812e-05,0.004575490951538086,0.00018334388732910156
105,100,0.02257704734802246,0.011275053024291992,0.00011777877807617188,0.011135101318359375,2.2172927856445312e-05,0.005128383636474609,0.00020837783813476562,0.00015926361083984375,4.792213439941406e-05,0.004574775695800781,0.0001380443572998047
106,100,0.02391195297241211,0.01235651969909668,0.00023627281188964844,0.012088298797607422,3.1948089599609375e-05,0.005093097686767578,0.00020241737365722656,0.0001766681671142578,7.605552673339844e-05,0.004514932632446289,0.00012302398681640625
107,100,0.022772550582885742,0.011747360229492188,0.00011157989501953125,0.011606693267822266,2.9087066650390625e-05,0.004868745803833008,0.00019621849060058594,0.00014400482177734375,2.8371810913085938e-05,0.004380702972412109,0.00011944770812988281
108,100,0.023173809051513672,0.012056827545166016,0.00018453598022460938,0.011848926544189453,2.3365020751953125e-05,0.005054473876953125,0.0002231597900390625,0.00016021728515625,4.7206878662109375e-05,0.004464626312255859,0.00015926361083984375
109,100,0.026866674423217773,0.013317346572875977,0.0004057884216308594,0.012885570526123047,2.5987625122070312e-05,0.007213592529296875,0.0023283958435058594,0.00016379356384277344,4.553794860839844e-05,0.004538774490356445,0.00013709068298339844
110,100,0.02344059944152832,0.012050390243530273,0.00011658668518066406,0.011910676956176758,2.3126602172851562e-05,0.00521540641784668,0.0001976490020751953,0.00015044212341308594,2.8133392333984375e-05,0.004713535308837891,0.00012564659118652344
111,100,0.02443099021911621,0.012806415557861328,0.00012063980102539062,0.012659311294555664,2.6464462280273438e-05,0.005253314971923828,0.0001964569091796875,0.00014734268188476562,3.1948089599609375e-05,0.004739999771118164,0.00013756752014160156
112,100,0.02377915382385254,0.0122528076171875,0.00011610984802246094,0.012115955352783203,2.0742416381835938e-05,0.0054171085357666016,0.00020051002502441406,0.00020575523376464844,7.557868957519531e-05,0.0048062801361083984,0.0001289844512939453
113,100,0.02431035041809082,0.012635469436645508,0.0003788471221923828,0.012231826782226562,2.47955322265625e-05,0.005315065383911133,0.0001990795135498047,0.00014400482177734375,2.6464462280273438e-05,0.004724264144897461,0.00022125244140625
114,100,0.023571252822875977,0.012654781341552734,0.00013136863708496094,0.012491703033447266,3.170967102050781e-05,0.004731416702270508,0.00019884109497070312,0.0001430511474609375,3.314018249511719e-05,0.004227399826049805,0.0001289844512939453
115,100,0.024024248123168945,0.012222528457641602,0.0001571178436279297,0.012042522430419922,2.288818359375e-05,0.005450010299682617,0.00020456314086914062,0.0001690387725830078,5.054473876953125e-05,0.004851341247558594,0.00017452239990234375
