FRAME NR,SET SIZE,GROUND TRUTH X,GROUND TRUTH Y,GROUND TRUTH THETA,MCL X,MCL Y,MCL THETA,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,TIMESTAMP
50,200,3.46659403613,-2.38886944081,-2427.26298495,1.5088,-0.22583,-10.438,3.46659403613,-2.38886944081,-42.3637308991,1688238561.7829103
51,200,3.46707050568,-2.39001810337,-42.7735515996,1.6875,-0.33423,14.805,3.46664625565,-2.38905004412,-31.9053867658,1688238561.9243844
52,200,3.46817361595,-2.38916551445,-33.2809481365,1.71,-0.37671,31.859,3.46642294564,-2.38908990145,-16.3149197816,1688238562.0664673
53,200,3.46863126832,-2.39008630899,-20.6095475074,1.7754,-0.41113,49.406,3.46747097437,-2.38875490735,-0.357590309143,1688238562.209128
54,200,3.47,-2.389,-9.40796699605,1.8281,-0.44385,61.375,3.46675419967,-2.38792177584,11.630118713,1688238562.3752627
55,200,3.46927776085,-2.38705864733,3.99398032528,1.7979,-0.21252,36.312,3.46710030057,-2.38775554866,23.6814458163,1688238562.4638355
56,200,3.47195463122,-2.38585160878,14.6066738355,2.0059,-0.10382,62.531,3.46660242296,-2.38838460491,34.9478525091,1688238562.55284
57,200,3.47085935829,-2.38418498534,25.4751364559,2.0938,-0.14917,49.406,3.46661365007,-2.38873323132,43.7221779516,1688238562.6415696
58,200,3.47194051749,-2.38296891088,33.9086241552,2.1367,-0.16162,42.062,3.46668268008,-2.38882002584,50.6084765482,1688238562.7300858
59,200,3.46960849882,-2.3842326706,49.4808113897,2.2383,-0.25488,43.25,3.46604988141,-2.38920532879,58.2581645285,1688238562.843515
60,200,3.47087014428,-2.3839865576,57.2035776296,1.9609,-0.35278,58.344,3.46684057138,-2.38913859166,64.0010238671,1688238562.9350529
61,200,3.47,-2.385,63.896253313,2.1406,-0.46265,43.312,3.4669878585,-2.38949386002,68.9897384339,1688238563.0268927
62,200,3.46999738051,-2.38400674968,69.0297371012,2.1406,-0.46265,47.25,3.46694721158,-2.38919161246,72.9280904898,1688238563.1179328
63,200,3.47108231393,-2.38297326523,72.9521901296,2.2168,-0.42676,52.031,3.46733023365,-2.38882315841,76.5507720409,1688238563.209228
64,200,3.47099038906,-2.38294035592,76.6690794526,2.2168,-0.42676,55.062,3.46742367547,-2.38855416204,79.5127072899,1688238563.299341
65,200,3.47099187091,-2.38204459357,80.8485487382,2.2168,-0.42676,58.656,3.4673766699,-2.38849174484,83.1562659134,1688238563.390811
66,200,3.47117811085,-2.38091080521,83.7714012277,2.2168,-0.42676,62.219,3.4675784451,-2.3883476018,86.7034787352,1688238563.4821105
67,200,3.47106484162,-2.38180685502,85.8314222327,2.2656,-0.48218,62.219,3.46771545434,-2.38812370377,89.3523509653,1688238563.5761073
68,200,3.47178516936,-2.38061790156,89.6434225099,2.3574,-0.53516,62.781,3.46739536509,-2.38774475722,93.1740030502,1688238563.6712806
69,200,3.4709689611,-2.38104875397,95.4217944547,2.3574,-0.53516,65.375,3.46737611354,-2.38792842435,95.6959364139,1688238563.7626715
70,200,3.471,-2.38,97.5575237769,2.4277,-0.54883,65.5,3.46759384423,-2.38816332221,97.4870767461,1688238563.8574927
71,200,3.47003835366,-2.3810148447,99.2494964686,2.4824,-0.53662,66.75,3.46764314984,-2.38859096421,99.4013047737,1688238563.9523802
72,200,3.46889350539,-2.38194912792,101.928353629,2.4824,-0.53662,69.5,3.46750924631,-2.3885247864,102.096576696,1688238564.0443394
73,189,3.46903932861,-2.38279075469,102.718827099,2.5449,-0.55908,69.375,3.46749398599,-2.38835296499,103.389987165,1688238564.1624718
74,183,3.46893952463,-2.38200235395,105.207105116,2.3945,-0.62598,71.625,3.4672654076,-2.38836556297,104.652285675,1688238564.2978423
75,177,3.46799275449,-2.38097795606,107.427600179,2.1582,-0.41406,78.562,3.46734811178,-2.38835898145,106.266707659,1688238564.4348452
76,177,3.46716826262,-2.3805285676,108.055906864,1.9639,-0.47681,83.125,3.46623513239,-2.38633815652,107.458716542,1688238564.5492227
77,167,3.46508057842,-2.37791419611,108.869047246,1.9434,-0.50244,86.75,3.46402069505,-2.38266689139,108.272976654,1688238564.6839523
78,167,3.46461097799,-2.37677810026,110.601807474,1.9619,-0.3606,94.812,3.45787115474,-2.37359061868,109.198562258,1688238564.7935207
