FRAME NR,SET SIZE,TOTAL,VISION TOTAL,PERSPECTIVE TRANSFORMATION,BOUNDARY DETECTION,OBJECT DETECTION,LOCALIZATION TOTAL,RESAMPLING,AVG PARTICLE,WEIGHT NORMALIZATION,LIKELIHOOD UPDATE,PROPAGATION
50,100,0.09833526611328125,0.04046154022216797,0.00040721893310546875,0.006029605865478516,0.034024715423583984,0.04250335693359375,0.0010707378387451172,0.0007576942443847656,0.00010561943054199219,0.040122270584106445,0.0004470348358154297
51,100,0.09376168251037598,0.03638792037963867,0.000438690185546875,0.006098270416259766,0.02985095977783203,0.042314767837524414,0.0010325908660888672,0.0007307529449462891,9.751319885253906e-05,0.03999924659729004,0.0004546642303466797
52,100,0.0934290885925293,0.0355837345123291,0.0004036426544189453,0.0053675174713134766,0.02981257438659668,0.04273223876953125,0.0010585784912109375,0.0007419586181640625,9.799003601074219e-05,0.04038500785827637,0.0004487037658691406
53,100,0.09449553489685059,0.036161184310913086,0.0004074573516845703,0.00588536262512207,0.029868364334106445,0.04326319694519043,0.001081705093383789,0.0007710456848144531,0.00012254714965820312,0.040841102600097656,0.0004467964172363281
54,100,0.10566878318786621,0.03632616996765137,0.0004086494445800781,0.00616002082824707,0.02975749969482422,0.05463051795959473,0.012958049774169922,0.0007493495941162109,0.00010061264038085938,0.04037618637084961,0.000446319580078125
55,100,0.06871294975280762,0.03698301315307617,0.0004329681396484375,0.006589412689208984,0.02996063232421875,0.017178058624267578,0.0010318756103515625,0.0007503032684326172,9.298324584960938e-05,0.014852523803710938,0.00045037269592285156
56,100,0.06753826141357422,0.03582620620727539,0.00040841102600097656,0.0056743621826171875,0.029743432998657227,0.01712775230407715,0.0010464191436767578,0.0007212162017822266,9.369850158691406e-05,0.014791011810302734,0.0004754066467285156
57,100,0.06819891929626465,0.036591291427612305,0.00043487548828125,0.0059702396392822266,0.030186176300048828,0.01711869239807129,0.0010406970977783203,0.0007498264312744141,9.036064147949219e-05,0.014787912368774414,0.00044989585876464844
58,100,0.06800174713134766,0.03649640083312988,0.00043392181396484375,0.0061359405517578125,0.029926538467407227,0.017078399658203125,0.0010223388671875,0.0007469654083251953,8.7738037109375e-05,0.01476597785949707,0.0004553794860839844
59,100,0.08151555061340332,0.03924727439880371,9.5367431640625e-06,0.009398460388183594,0.029839277267456055,0.02760457992553711,0.013087749481201172,0.0006861686706542969,9.489059448242188e-05,0.013269424438476562,0.00046634674072265625
