FRAME NR,SET SIZE,TOTAL,VISION TOTAL,PERSPECTIVE TRANSFORMATION,BOUNDARY DETECTION,OBJECT DETECTION,LOCALIZATION TOTAL,RESAMPLING,AVG PARTICLE,WEIGHT NORMALIZATION,LIKELIHOOD UPDATE,PROPAGATION
95,100,0.11059856414794922,0.04464364051818848,0.00039839744567871094,0.008466243743896484,0.03577899932861328,0.04382061958312988,0.0010805130004882812,0.0007500648498535156,9.751319885253906e-05,0.04143571853637695,0.00045680999755859375
96,100,0.10787510871887207,0.0418543815612793,0.0004150867462158203,0.00825357437133789,0.033185720443725586,0.04429912567138672,0.0010595321655273438,0.0007731914520263672,0.00011157989501953125,0.04189300537109375,0.00046181678771972656
97,100,0.11933040618896484,0.0397031307220459,0.0004050731658935547,0.00869441032409668,0.030603647232055664,0.04391932487487793,0.001049041748046875,0.0007593631744384766,9.775161743164062e-05,0.04156160354614258,0.0004515647888183594
98,100,0.10830903053283691,0.042218923568725586,0.0004634857177734375,0.008581161499023438,0.03317427635192871,0.044243812561035156,0.001058816909790039,0.0007483959197998047,0.00010657310485839844,0.04182720184326172,0.0005028247833251953
99,100,0.10600852966308594,0.04090118408203125,0.00040841102600097656,0.007253408432006836,0.03323936462402344,0.04356837272644043,0.0010769367218017578,0.0007350444793701172,9.465217590332031e-05,0.041203975677490234,0.000457763671875
100,100,0.10703706741333008,0.04101371765136719,0.0004165172576904297,0.007523298263549805,0.03307390213012695,0.04437589645385742,0.0011036396026611328,0.0007481575012207031,9.989738464355469e-05,0.04193472862243652,0.0004894733428955078
101,100,0.1051795482635498,0.04120278358459473,0.00040459632873535156,0.008034706115722656,0.03276348114013672,0.04282569885253906,0.001088857650756836,0.0007519721984863281,0.00010371208190917969,0.04043269157409668,0.00044846534729003906
102,100,0.10508155822753906,0.04170799255371094,0.0004096031188964844,0.008422374725341797,0.032876014709472656,0.04236102104187012,0.0010750293731689453,0.0007867813110351562,0.00010704994201660156,0.03993988037109375,0.00045228004455566406
103,100,0.10416841506958008,0.04105329513549805,0.000438690185546875,0.007874011993408203,0.03274059295654297,0.041936397552490234,0.0011610984802246094,0.0007424354553222656,0.00012087821960449219,0.039459228515625,0.0004527568817138672
104,100,0.10408830642700195,0.04188418388366699,0.0004355907440185547,0.008817195892333984,0.03263139724731445,0.04133296012878418,0.001043558120727539,0.0007522106170654297,0.0001087188720703125,0.03897380828857422,0.0004546642303466797
105,100,0.10245680809020996,0.04139971733093262,0.0004107952117919922,0.0084228515625,0.032566070556640625,0.04111671447753906,0.0011184215545654297,0.0007517337799072266,0.0001068115234375,0.03866147994995117,0.0004782676696777344
106,100,0.09723305702209473,0.041642189025878906,0.0004105567932128906,0.008319854736328125,0.03291177749633789,0.040622711181640625,0.0010762214660644531,0.0007698535919189453,0.00011324882507324219,0.038205862045288086,0.00045752525329589844
107,100,0.09618496894836426,0.04127931594848633,0.0004124641418457031,0.008171558380126953,0.03269529342651367,0.0400853157043457,0.0010612010955810547,0.0007538795471191406,0.0001049041748046875,0.037709951400756836,0.0004553794860839844
108,100,0.09585690498352051,0.041612863540649414,0.00041604042053222656,0.008496761322021484,0.0327000617980957,0.03932452201843262,0.001058340072631836,0.0007512569427490234,9.965896606445312e-05,0.03695821762084961,0.0004570484161376953
109,100,0.1070108413696289,0.0416417121887207,0.00041103363037109375,0.008468389511108398,0.03276228904724121,0.05050086975097656,0.01325845718383789,0.0007910728454589844,0.00010514259338378906,0.035878896713256836,0.0004673004150390625
110,100,0.08982062339782715,0.04141426086425781,0.0004105567932128906,0.008161067962646484,0.03284263610839844,0.03361630439758301,0.0010395050048828125,0.0007386207580566406,9.965896606445312e-05,0.031290292739868164,0.0004482269287109375
111,100,0.09017658233642578,0.04146170616149902,0.00042510032653808594,0.00836944580078125,0.03266716003417969,0.0333714485168457,0.0010724067687988281,0.0007574558258056641,9.751319885253906e-05,0.030989408493041992,0.0004546642303466797
112,100,0.08984732627868652,0.041358232498168945,0.00041294097900390625,0.008259057998657227,0.03268623352050781,0.0334625244140625,0.0010805130004882812,0.0007476806640625,9.989738464355469e-05,0.031075477600097656,0.0004589557647705078
113,100,0.09140372276306152,0.04186558723449707,0.00042319297790527344,0.008507966995239258,0.03293442726135254,0.034345149993896484,0.0010650157928466797,0.0007956027984619141,0.00012087821960449219,0.03191637992858887,0.00044727325439453125
114,100,0.08821225166320801,0.04266786575317383,1.1205673217773438e-05,0.00988912582397461,0.032767534255981445,0.03057408332824707,0.0010731220245361328,0.0007021427154541016,9.775161743164062e-05,0.028181076049804688,0.0005199909210205078
115,100,0.09206151962280273,0.04178953170776367,0.0004627704620361328,0.008434295654296875,0.032892465591430664,0.03533792495727539,0.001071929931640625,0.0007417201995849609,0.00012350082397460938,0.03294038772583008,0.0004603862762451172
116,100,0.09303855895996094,0.04195547103881836,0.0004227161407470703,0.008662700653076172,0.03287005424499512,0.0358891487121582,0.0011029243469238281,0.0007715225219726562,0.0001163482666015625,0.03344464302062988,0.00045371055603027344
117,100,0.10299324989318848,0.04160356521606445,0.0004124641418457031,0.008525371551513672,0.03266572952270508,0.04639697074890137,0.013353347778320312,0.0007443428039550781,9.799003601074219e-05,0.03174185752868652,0.00045943260192871094
118,100,0.09476876258850098,0.04163169860839844,0.0004050731658935547,0.008373737335205078,0.032852888107299805,0.038338422775268555,0.0010449886322021484,0.0007338523864746094,9.489059448242188e-05,0.036011457443237305,0.0004532337188720703
119,100,0.09452533721923828,0.041300058364868164,0.0004031658172607422,0.008007049560546875,0.03288984298706055,0.03846621513366699,0.001041412353515625,0.0007603168487548828,9.584426879882812e-05,0.0361175537109375,0.00045108795166015625
120,100,0.09521698951721191,0.041730403900146484,0.00041937828063964844,0.008570194244384766,0.03274083137512207,0.03873133659362793,0.0010974407196044922,0.0007395744323730469,9.417533874511719e-05,0.036340951919555664,0.0004591941833496094
121,100,0.0958096981048584,0.041745901107788086,0.00039958953857421875,0.008438587188720703,0.032907724380493164,0.03926706314086914,0.0011055469512939453,0.0007414817810058594,0.00010323524475097656,0.036858558654785156,0.0004582405090332031
122,100,0.09517669677734375,0.04167056083679199,0.0004048347473144531,0.008385181427001953,0.032880544662475586,0.038709163665771484,0.0010879039764404297,0.0007412433624267578,0.00010609626770019531,0.036322832107543945,0.00045108795166015625
123,100,0.09521317481994629,0.04160737991333008,0.00041365623474121094,0.008535623550415039,0.03265810012817383,0.03879046440124512,0.0010707378387451172,0.0007317066192626953,9.679794311523438e-05,0.036427974700927734,0.00046324729919433594
124,100,0.09479284286499023,0.042185306549072266,0.00042176246643066406,0.008774280548095703,0.0329892635345459,0.03774857521057129,0.0010662078857421875,0.0007421970367431641,0.00010251998901367188,0.035382986068725586,0.0004546642303466797
125,100,0.10650444030761719,0.041620731353759766,0.00040078163146972656,0.00836181640625,0.03285813331604004,0.0500640869140625,0.0132904052734375,0.0007593631744384766,0.00010609626770019531,0.03544878959655762,0.00045943260192871094
126,100,0.09734535217285156,0.041701316833496094,0.0004119873046875,0.008441925048828125,0.03284740447998047,0.040854692459106445,0.0010609626770019531,0.0007529258728027344,0.00010585784912109375,0.03847193717956543,0.0004630088806152344
127,100,0.09734940528869629,0.04107952117919922,0.0004069805145263672,0.007967472076416016,0.032705068588256836,0.04139542579650879,0.001050710678100586,0.0007638931274414062,0.00011014938354492188,0.039023637771606445,0.0004470348358154297
128,100,0.09790682792663574,0.041773319244384766,0.0003998279571533203,0.008472204208374023,0.03290128707885742,0.04136300086975098,0.0010676383972167969,0.0007481575012207031,0.00011563301086425781,0.03897714614868164,0.0004544258117675781
129,100,0.09722614288330078,0.04105830192565918,0.00040721893310546875,0.007879257202148438,0.03277182579040527,0.04139137268066406,0.0010557174682617188,0.0007398128509521484,9.632110595703125e-05,0.03905057907104492,0.0004489421844482422
130,100,0.09778022766113281,0.04150247573852539,0.0004057884216308594,0.008235454559326172,0.03286123275756836,0.04143476486206055,0.0010769367218017578,0.0007741451263427734,9.846687316894531e-05,0.039002180099487305,0.0004830360412597656
131,100,0.09748387336730957,0.04079914093017578,0.00041961669921875,0.007627725601196289,0.03275179862976074,0.041811466217041016,0.0010497570037841797,0.000751495361328125,9.703636169433594e-05,0.03946065902709961,0.0004525184631347656
132,100,0.09843873977661133,0.04190564155578613,0.00044226646423339844,0.008428096771240234,0.0330352783203125,0.041400909423828125,0.0010519027709960938,0.0007755756378173828,0.00010251998901367188,0.03898787498474121,0.0004830360412597656
133,100,0.10954642295837402,0.04090094566345215,0.00041794776916503906,0.007847785949707031,0.03263521194458008,0.05359148979187012,0.013171911239624023,0.0007536411285400391,0.00010347366333007812,0.03911232948303223,0.00045013427734375
134,100,0.09943389892578125,0.042221784591674805,0.0004646778106689453,0.008396625518798828,0.03336048126220703,0.04238152503967285,0.0010614395141601562,0.0007367134094238281,9.846687316894531e-05,0.04003143310546875,0.0004534721374511719
135,100,0.09902334213256836,0.04158473014831543,0.0004112720489501953,0.00834512710571289,0.032828330993652344,0.04264044761657715,0.0010614395141601562,0.0007758140563964844,0.00010013580322265625,0.04024839401245117,0.0004546642303466797
136,100,0.0991063117980957,0.04134392738342285,0.0004165172576904297,0.008435964584350586,0.032491445541381836,0.04273200035095215,0.0010933876037597656,0.0007498264312744141,0.00010347366333007812,0.040334463119506836,0.0004508495330810547
137,100,0.09911203384399414,0.04177236557006836,0.00041294097900390625,0.008406639099121094,0.03295278549194336,0.04227113723754883,0.0010883808135986328,0.0007550716400146484,0.00010752677917480469,0.03986716270446777,0.00045299530029296875
138,100,0.0989224910736084,0.041483402252197266,0.0004127025604248047,0.008336782455444336,0.032733917236328125,0.04239845275878906,0.0010313987731933594,0.0007405281066894531,0.00010228157043457031,0.04006791114807129,0.0004563331604003906
139,100,0.09813117980957031,0.04146599769592285,0.00040912628173828125,0.008206844329833984,0.032850027084350586,0.04162788391113281,0.0010683536529541016,0.0007607936859130859,9.632110595703125e-05,0.03920459747314453,0.0004978179931640625
140,100,0.09844827651977539,0.041722774505615234,0.00041103363037109375,0.008355140686035156,0.032956600189208984,0.04165220260620117,0.0010714530944824219,0.0007421970367431641,0.000102996826171875,0.03927350044250488,0.0004620552062988281
141,100,0.11021137237548828,0.04131722450256348,0.0004305839538574219,0.00830841064453125,0.032578229904174805,0.053830862045288086,0.01337575912475586,0.0007555484771728516,0.00012564659118652344,0.03911900520324707,0.00045490264892578125
142,100,0.09952402114868164,0.041346073150634766,0.00041365623474121094,0.008333683013916016,0.03259873390197754,0.043412208557128906,0.0010612010955810547,0.0007457733154296875,0.00011801719665527344,0.04103851318359375,0.0004487037658691406
143,100,0.09953951835632324,0.040947675704956055,0.00041222572326660156,0.008085012435913086,0.03245043754577637,0.0435791015625,0.0010688304901123047,0.0007648468017578125,9.465217590332031e-05,0.04120159149169922,0.00044918060302734375
144,100,0.10069561004638672,0.042054176330566406,0.00042366981506347656,0.008307218551635742,0.03332328796386719,0.04350996017456055,0.0010533332824707031,0.0007450580596923828,9.751319885253906e-05,0.04116201400756836,0.0004520416259765625
145,100,0.09983086585998535,0.04119157791137695,0.0004067420959472656,0.008121013641357422,0.032663822174072266,0.04376411437988281,0.0010714530944824219,0.0007488727569580078,0.00010514259338378906,0.04138898849487305,0.0004496574401855469
