FRAME NR,SET SIZE,TOTAL,VISION TOTAL,PERSPECTIVE TRANSFORMATION,BOUNDARY DETECTION,OBJECT DETECTION,LOCALIZATION TOTAL,RESAMPLING,AVG PARTICLE,WEIGHT NORMALIZATION,LIKELIHOOD UPDATE,PROPAGATION
50,100,0.13594365119934082,0.040456295013427734,0.0004074573516845703,0.005243062973022461,0.0348057746887207,0.044449806213378906,0.0010781288146972656,0.0007815361022949219,0.00012040138244628906,0.04201340675354004,0.0004563331604003906
51,100,0.10406494140625,0.039235591888427734,0.0004093647003173828,0.006277322769165039,0.03254890441894531,0.04348635673522949,0.0010349750518798828,0.0007541179656982422,0.00010323524475097656,0.04114198684692383,0.0004520416259765625
52,100,0.10402584075927734,0.03837895393371582,0.0004093647003173828,0.005305767059326172,0.032663822174072266,0.04422783851623535,0.0010783672332763672,0.0007715225219726562,0.00011897087097167969,0.041806936264038086,0.0004520416259765625
53,100,0.10466885566711426,0.03941631317138672,0.00041675567626953125,0.006310224533081055,0.03268933296203613,0.04394674301147461,0.0010561943054199219,0.0007472038269042969,0.0001010894775390625,0.041567325592041016,0.0004749298095703125
54,100,0.11617112159729004,0.03935360908508301,0.00041484832763671875,0.006424665451049805,0.032514095306396484,0.056986093521118164,0.013238906860351562,0.0008513927459716797,9.942054748535156e-05,0.04234933853149414,0.0004470348358154297
55,100,0.07817983627319336,0.039060115814208984,0.0004646778106689453,0.005807399749755859,0.03278803825378418,0.019637584686279297,0.0010528564453125,0.00075531005859375,0.00011205673217773438,0.0172121524810791,0.0005052089691162109
56,100,0.07386541366577148,0.03673386573791504,0.0004038810729980469,0.006084918975830078,0.030245065689086914,0.018855810165405273,0.001077413558959961,0.0007367134094238281,9.226799011230469e-05,0.016503095626831055,0.000446319580078125
57,100,0.0773463249206543,0.03910350799560547,0.0004138946533203125,0.00592041015625,0.032769203186035156,0.018873929977416992,0.0010423660278320312,0.0007488727569580078,9.393692016601562e-05,0.016538143157958984,0.0004506111145019531
58,100,0.07644486427307129,0.039113759994506836,0.0004143714904785156,0.005894660949707031,0.03280472755432129,0.01926279067993164,0.001073598861694336,0.0007929801940917969,0.00010800361633300781,0.01683640480041504,0.00045180320739746094
59,100,0.09073567390441895,0.04208636283874512,1.0013580322265625e-05,0.009412527084350586,0.032663822174072266,0.029253721237182617,0.013209342956542969,0.0006921291351318359,9.870529174804688e-05,0.01475071907043457,0.0005028247833251953
60,100,0.0807640552520752,0.04298806190490723,1.049041748046875e-05,0.010408639907836914,0.032568931579589844,0.019696712493896484,0.0011014938354492188,0.0007219314575195312,0.00011014938354492188,0.017284393310546875,0.0004787445068359375
