FRAME NR,SET SIZE,GROUND TRUTH X,GROUND TRUTH Y,GROUND TRUTH THETA,MCL X,MCL Y,MCL THETA,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,TIMESTAMP
95,100,0.50506547953,-2.49273312024,5517.41263246,0.50049,-2.3477,9.3359,0.50506547953,-2.49273312024,96.2970166276,1687557598.9037435
96,100,0.504276133972,-2.49208525914,96.1827243162,0.49707,-2.3359,22.188,0.505147957929,-2.48944774609,96.033616443,1687557599.0204463
97,100,0.506070885107,-2.49208324507,96.6460009725,0.49194,-2.3262,32.156,0.505643870818,-2.48227154016,95.5382491867,1687557599.1292822
98,100,0.503192653172,-2.48488359902,95.5213683514,0.55518,-2.3359,36.25,0.504418539769,-2.46926080777,94.5052598643,1687557599.2358177
99,100,0.503724968143,-2.47415444496,94.9670148562,0.59033,-2.3203,39.312,0.504132023127,-2.44936313313,93.4176456129,1687557599.343566
100,100,0.506,-2.471,93.7072473936,0.58496,-2.3164,59.625,0.505122673646,-2.4277971144,92.2387340341,1687557599.4509478
101,100,0.508353562293,-2.44626330587,92.5393403526,0.58105,-2.2949,73.688,0.50686603945,-2.39479816784,91.2439171515,1687557599.5639539
102,100,0.512569121254,-2.42556569531,91.6279081084,0.57959,-2.2715,81.5,0.508826532027,-2.35821721582,89.4664681684,1687557599.676975
103,100,0.517631830723,-2.39879364526,90.2897781056,0.57373,-2.2344,85.875,0.511757223862,-2.31548943083,87.7043605297,1687557599.782966
104,100,0.526068439343,-2.37246049369,89.2980631673,0.65332,-2.1973,87.875,0.515274185919,-2.2671228062,86.0155342271,1687557599.8889945
105,100,0.533572073774,-2.33575655351,87.6469821464,0.69971,-2.1523,89.5,0.520927913502,-2.2136413749,84.5764011951,1687557599.996864
106,100,0.541435162841,-2.28774131765,85.7646536319,0.69922,-2.0801,91.125,0.526782204221,-2.1537602858,82.7294977605,1687557600.104151
107,100,0.552159737497,-2.2469049931,84.2503566637,0.69824,-2.0156,91.062,0.532402936931,-2.08948564704,81.5019978656,1687557600.2094507
108,100,0.567211648486,-2.18571948703,81.9066883044,0.69238,-1.9551,91.438,0.537378622315,-2.0317969618,80.5210402807,1687557600.3239295
109,100,0.588186976275,-2.14067545509,80.9577587746,0.68457,-1.876,92.5,0.540780756029,-1.9660581917,80.7953534356,1687557600.5816777
110,100,0.601200801925,-2.08023434025,81.5383946714,0.75244,-1.7373,92.938,0.541476141388,-1.90060436382,82.1121509276,1687557600.737538
111,100,0.610069110694,-2.03616763447,81.6793884774,0.74414,-1.6787,93.625,0.541540328378,-1.84180704473,83.3265229022,1687557600.8936102
112,100,0.618227721364,-1.97420030539,82.3670311204,0.75684,-1.5928,94.688,0.539757251431,-1.7762793593,84.5751033643,1687557601.0806897
113,100,0.631617965823,-1.91454681307,84.3338776663,0.76025,-1.5098,93.812,0.535536439785,-1.7037822858,85.6168890447,1687557601.2331643
114,100,0.628617130583,-1.84900554177,84.995247729,0.74707,-1.4346,94.5,0.531068828728,-1.6383246376,86.2782591074,1687557601.3561664
115,100,0.635642699024,-1.80450892281,85.8654774882,0.74707,-1.3711,93.438,0.526415316375,-1.58009130523,86.5823180025,1687557601.5552042
