FRAME NR,SET SIZE,TOTAL,VISION TOTAL,PERSPECTIVE TRANSFORMATION,BOUNDARY DETECTION,OBJECT DETECTION,LOCALIZATION TOTAL,RESAMPLING,AVG PARTICLE,WEIGHT NORMALIZATION,LIKELIHOOD UPDATE,PROPAGATION
82,200,0.14732027053833008,0.0435175895690918,0.0003972053527832031,0.008221626281738281,0.03489875793457031,0.0844871997833252,0.0020673274993896484,0.000827789306640625,0.00010371208190917969,0.08090829849243164,0.0005800724029541016
83,200,0.14435362815856934,0.04014158248901367,0.00040602684020996094,0.008154869079589844,0.03158068656921387,0.0833289623260498,0.0020439624786376953,0.0007922649383544922,0.00012421607971191406,0.07973623275756836,0.0006322860717773438
84,200,0.1361691951751709,0.04253125190734863,0.00040149688720703125,0.008817911148071289,0.03331184387207031,0.07302021980285645,0.0020475387573242188,0.0007338523864746094,0.00010323524475097656,0.0695643424987793,0.0005712509155273438
85,200,0.146514892578125,0.042166948318481445,0.00041413307189941406,0.008507013320922852,0.03324580192565918,0.08347249031066895,0.0020263195037841797,0.0007994174957275391,0.00011467933654785156,0.07995080947875977,0.0005812644958496094
86,200,0.14762187004089355,0.04206228256225586,0.00040912628173828125,0.008419513702392578,0.033233642578125,0.0830385684967041,0.0020809173583984375,0.0007832050323486328,0.00010824203491210938,0.07949304580688477,0.0005731582641601562
87,200,0.1443767547607422,0.042673349380493164,0.0004591941833496094,0.008904695510864258,0.0333094596862793,0.08178067207336426,0.0020296573638916016,0.0008165836334228516,0.00010442733764648438,0.07825088500976562,0.0005791187286376953
88,200,0.14555644989013672,0.04188823699951172,0.000431060791015625,0.008326053619384766,0.03313112258911133,0.0835731029510498,0.0020291805267333984,0.000850677490234375,0.00011777877807617188,0.07999873161315918,0.0005767345428466797
89,200,0.14349937438964844,0.04196953773498535,0.00041675567626953125,0.008359670639038086,0.033193111419677734,0.08159041404724121,0.002031564712524414,0.0008018016815185547,0.00011372566223144531,0.0780632495880127,0.0005800724029541016
90,200,0.1354813575744629,0.0432896614074707,0.0006475448608398438,0.009021520614624023,0.033620595932006836,0.07179951667785645,0.002043485641479492,0.0007617473602294922,0.00011610984802246094,0.06830978393554688,0.000568389892578125
91,200,0.14390230178833008,0.04223465919494629,0.0006444454193115234,0.008228540420532227,0.03336167335510254,0.08165121078491211,0.0020918846130371094,0.0008184909820556641,0.00013780593872070312,0.07802152633666992,0.0005815029144287109
92,200,0.14252138137817383,0.04219698905944824,0.00064849853515625,0.008228778839111328,0.033319711685180664,0.08026242256164551,0.0020830631256103516,0.0008087158203125,0.00011348724365234375,0.07667708396911621,0.0005800724029541016
93,191,0.15608429908752441,0.04290509223937988,0.0006687641143798828,0.009010076522827148,0.03322625160217285,0.09316611289978027,0.02456521987915039,0.0007495880126953125,0.00010824203491210938,0.06717395782470703,0.0005691051483154297
94,183,0.14277338981628418,0.041803598403930664,0.0006799697875976562,0.008035421371459961,0.03308820724487305,0.08092546463012695,0.023545026779174805,0.0007882118225097656,0.00010442733764648438,0.05585670471191406,0.0006310939788818359
95,177,0.13994121551513672,0.042059898376464844,0.0006535053253173828,0.008330106735229492,0.03307628631591797,0.07778692245483398,0.02277684211730957,0.0008280277252197266,0.0001232624053955078,0.05350041389465332,0.0005583763122558594
96,169,0.14104127883911133,0.04197430610656738,0.0006597042083740234,0.00833439826965332,0.03298020362854004,0.07874751091003418,0.02152705192565918,0.0008103847503662109,0.00010347366333007812,0.05575418472290039,0.0005524158477783203
97,161,0.13356566429138184,0.04235029220581055,0.00067901611328125,0.008367061614990234,0.03330421447753906,0.07099294662475586,0.020660400390625,0.0007648468017578125,9.799003601074219e-05,0.04893374443054199,0.0005359649658203125
98,154,0.13186359405517578,0.04222917556762695,0.0006442070007324219,0.008409500122070312,0.03317546844482422,0.06952571868896484,0.01973414421081543,0.0007719993591308594,9.918212890625e-05,0.04839158058166504,0.0005288124084472656
99,148,0.1265261173248291,0.04226207733154297,0.0006690025329589844,0.008264780044555664,0.03332829475402832,0.06414365768432617,0.01915597915649414,0.0007610321044921875,9.703636169433594e-05,0.04360795021057129,0.0005216598510742188
100,142,0.12851881980895996,0.04199838638305664,0.0006744861602783203,0.00827336311340332,0.033050537109375,0.0662691593170166,0.018245935440063477,0.0007812976837158203,0.0001049041748046875,0.04662442207336426,0.0005125999450683594
101,136,0.13013076782226562,0.042120933532714844,0.0006632804870605469,0.008371114730834961,0.033086538314819336,0.0679175853729248,0.01740741729736328,0.0007488727569580078,9.703636169433594e-05,0.04915332794189453,0.0005109310150146484
102,130,0.12635111808776855,0.04185605049133301,0.0006496906280517578,0.008148670196533203,0.03305768966674805,0.06434416770935059,0.016674518585205078,0.0007581710815429688,0.00010228157043457031,0.04630780220031738,0.0005013942718505859
103,130,0.11193108558654785,0.04213118553161621,0.0006711483001708984,0.008387088775634766,0.03307294845581055,0.049755096435546875,0.001346588134765625,0.0007503032684326172,9.608268737792969e-05,0.04706740379333496,0.0004947185516357422
104,122,0.12589263916015625,0.04152560234069824,0.000415802001953125,0.008175134658813477,0.03293466567993164,0.06425929069519043,0.016534805297851562,0.0007469654083251953,9.512901306152344e-05,0.04637408256530762,0.0005083084106445312
105,122,0.10859417915344238,0.04215073585510254,0.0004439353942871094,0.008520364761352539,0.03318643569946289,0.046358346939086914,0.001247406005859375,0.0007491111755371094,0.00010085105895996094,0.04377412796020508,0.0004868507385253906
106,112,0.12318205833435059,0.042452096939086914,0.0006783008575439453,0.008100509643554688,0.03367328643798828,0.060454607009887695,0.014801025390625,0.0007429122924804688,9.5367431640625e-05,0.044342756271362305,0.0004725456237792969
107,112,0.10752296447753906,0.04179048538208008,0.00041174888610839844,0.008254051208496094,0.033124685287475586,0.04572248458862305,0.001199483871459961,0.0007712841033935547,0.00010013580322265625,0.04304051399230957,0.0006110668182373047
