FRAME NR,SET SIZE,GROUND TRUTH X,GROUND TRUTH Y,GROUND TRUTH THETA,MCL X,MCL Y,MCL THETA,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,TIMESTAMP
82,100,0.398291017316,-2.41775839387,1337.85514559,1.8701,0.064819,7.5938,0.398291017316,-2.41775839387,23.3499772053,1688229609.8989344
83,100,0.398727687572,-2.41705035524,22.7208023743,1.8701,0.065063,5.7852,0.400445735375,-2.41468530999,21.5377578406,1688229609.9965584
84,100,0.402338056129,-2.41164679038,21.5096967986,1.8564,-0.015289,5.3828,0.406586932759,-2.40546426523,18.8954663422,1688229610.0996275
85,100,0.404755368348,-2.40931124347,20.2679018011,1.8398,-0.075806,3.293,0.415901333167,-2.39146349429,15.8090117031,1688229610.2030582
86,100,0.412698496168,-2.39971074769,17.4874221708,1.8438,-0.07489,0.84424,0.428874148479,-2.37495267651,13.2344079856,1688229610.3042972
87,100,0.42178350167,-2.3935899676,14.8656614693,1.834,-0.12006,-0.3645,0.448009443173,-2.34938948799,10.7506936874,1688229610.4050791
88,100,0.434962340888,-2.37773649812,12.1154582523,1.835,-0.16797,-2.9023,0.466573511619,-2.32408209959,8.8018573538,1688229610.5044572
89,100,0.452,-2.364,10.2616741108,1.8408,-0.16626,-4.4531,0.491505985359,-2.28997425916,7.21057680409,1688229610.601056
90,100,0.47644181313,-2.32943645105,7.15773840828,1.8291,-0.099365,-9.9141,0.515715382174,-2.24920611552,5.43719229111,1688229610.6958363
91,100,0.4982394518,-2.29617221089,5.91212077613,1.834,-0.086792,-11.102,0.539495122851,-2.20453280629,4.23991132188,1688229610.7909832
92,100,0.528186547423,-2.2682974618,4.45366159375,1.8311,-0.10712,-12.0,0.563293394018,-2.15680223818,3.50128542242,1688229610.8879998
93,100,0.551826687895,-2.23081188029,3.7351547561,1.8379,-0.11719,-12.922,0.585888781991,-2.109582593,3.21718155304,1688229610.986009
94,100,0.580875722199,-2.18891695073,3.19061648692,1.8359,-0.12085,-13.312,0.607488069,-2.06240396464,2.86387124212,1688229611.0824387
95,100,0.610093109459,-2.15230684151,3.45054706566,1.8418,-0.11194,-13.125,0.63273244891,-2.00495514211,3.03066492106,1688229611.175207
96,100,0.631561247951,-2.11554248454,2.69391738728,1.8359,-0.14038,-13.875,0.65001401921,-1.96317896542,2.87579492389,1688229611.2859836
97,100,0.656920129918,-2.07315999299,2.7461029791,1.9961,-0.065796,-18.078,0.67171934221,-1.91151396095,2.54589915252,1688229611.3799412
98,100,0.676828166623,-2.0322207058,2.91348001221,2.002,-0.063049,-18.188,0.689251050682,-1.86927512262,2.24716925164,1688229611.4726713
99,100,0.69675721366,-1.99023922071,2.87269506253,2.002,-0.061707,-18.531,0.708265605523,-1.82253705516,1.8223035992,1688229611.5643554
100,100,0.71995825074,-1.94456745396,2.24378315082,1.9941,-0.080383,-17.812,0.728342993364,-1.77514857466,1.82842468152,1688229611.6581044
101,100,0.736864383222,-1.90277403808,2.28346351205,1.9707,-0.096558,-17.016,0.745551655012,-1.73347881475,1.86810504276,1688229611.7530153
102,100,0.757788518944,-1.86887049776,1.93777657492,1.96,-0.099731,-16.922,0.765450389279,-1.68651461898,1.94581058893,1688229611.8465571
103,100,0.773638796511,-1.83630950931,1.31732506647,1.9541,-0.10663,-17.781,0.78083690557,-1.64922860169,1.52254317113,1688229611.941261
104,100,0.791846983072,-1.80264924983,1.80359374264,1.9336,-0.11194,-16.703,0.798606786478,-1.60735670653,1.56641350363,1688229612.0348084
105,100,0.811214249823,-1.76110136238,1.63434269892,1.9268,-0.10431,-17.172,0.81699490666,-1.56157609324,1.27368377107,1688229612.1303124
